agency,date,title,status,purpose,period_covered,link
DPWH,"May 22, 2022","As Built Drainage Plan in Labangan Poblacion (National Road), San Jose Occidental Mindoro",PENDING,Undergraduate Thesis,05/22/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtODY2MzMzNTE1ODM0DA
DOH,"May 22, 2022",VaxCert Request,PENDING,Vax Cert Update,11/12/2021 - 05/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yNTYxOTA4MDQ5NTAM
BIR,"May 22, 2022",BIR 2316,PENDING,Personal transaction,11/15/2020 - 05/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0xMjI3MTk0OTE0MDcM
DOH,"May 22, 2022",Lost vaccination card,PENDING,Request for a new vaccination card,07/05/2021 - 08/02/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02MDMyNTg4ODU5NzQM
NBI,"May 22, 2022",Online loan app,PENDING,File a cyber libel complain about cash G online loan app,05/06/2022 - 05/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zMTI5NDUwNTI4MTUM
DepEd,"May 22, 2022",Schools in Manila that only offers certain Senior High School Strands (Public & Private),PENDING,Research and Thesis Writing,05/22/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTY1ODc5NzE5MTQ1MAw
NTC,"May 22, 2022",Loss/Stolen Cellphone,PENDING,To get information about my lost and stolen phone. Block the phone using its IMEI number.,05/22/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy02NDc4MTgwNTEyNTgM
DICT,"May 22, 2022",Requesting Transcript of Record and Diploma,PENDING,Job requirements,06/03/2013 - 03/31/2014,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJQ1QtMTMzNjkzODkxNTkxDA
MWSSCO,"May 22, 2022","WATER DEMAND RATES FOR RESIDENTIAL, COMMERCIAL, INDUSTRIAL, HOTEL",PENDING,FOR WATER DEMAND PROJECTION OF VARIOUS TYPES OF DEVELOPMENT,01/01/2015 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE01XU1NDTy04ODIxMDAxMDYxNDIM
MWSSCO,"May 22, 2022","WATER DEMAND RATES FOR RESIDENTIAL, COMMERCIAL, INDUSTRIAL, HOTEL",PENDING,FOR WATER DEMAND PROJECTION OF VARIOUS TYPES OF DEVELOPMENT,01/01/2015 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE01XU1NDTy00MTA2ODU5OTA3ODYM
DOH,"May 22, 2022",Incorrect Middle Name ( VaxxCertPh),PENDING,Personal Use,05/22/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00ODI5Mjc1MjM4ODUM
DOH,"May 22, 2022",Vax Certificate,PENDING,Traveling,04/30/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NzQ1NzE3MDEyMjkM
DOH,"May 22, 2022",The Number of Reported Dengue Cases,PENDING,Undergraduate Thesis,01/01/2005 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01ODY5NTcyNTU4NjkM
LTO,"May 22, 2022",Driver’s certification & Certificate of no apprehension,PENDING,For applying driver’s license here in france,05/22/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy03MjI2OTAxOTczMzIM
DOE,"May 22, 2022","Coco Methyl Ester for Diesel: Supply, Demand, and Producers",PENDING,For research,01/01/2020 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS0yMDI2NTA5ODczMTkM
DOH,"May 22, 2022",Updated Vax Cert,PENDING,International travel,07/27/2021 - 09/20/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NDI5NDQzMTIyNzMM
NCIP,"May 22, 2022",Information about Eskaya Tribe of Bohol,PENDING,For Thesis Proposal,05/22/2012 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DSVAtNTk0ODI5MDMwNjMxDA
NTC,"May 22, 2022",Stolen Phone,PENDING,To Block my Stolen phone Using IMEI,05/08/2022 - 05/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0zMzI3Mjc3NDUyNjgM
DPWH,"May 22, 2022",Marilao River Information,PENDING,Thesis,01/01/2000 - 03/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNzA4MjAwOTc0NTczDA
DENR,"May 22, 2022",Marilao River informations,PENDING,Thesis,01/01/2000 - 03/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItNTQ5MzY0NjQ1NDAzDA
BAR,"May 22, 2022","Waste Management and Utilization of Banana ""Saba"" peeling in Oriental Mindoro",PENDING,Thesis Writing,01/01/2021 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJBUi0zMTQzNzczNzQzMDcM
PAO,"May 21, 2022",Estafa/ Scammers,PENDING,Estafa Case to someone who scammed me using different identities,10/28/2021 - 05/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBBTy02MzUxNTg4MjgxNjEM
DOTr,"May 21, 2022",PITX Plan Request,PENDING,For research purpose,05/21/2022 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItMTI4NTU1NDMzNTkzDA
DOTr,"May 21, 2022",The number passengers riding in Tayuman Station LRT1,PENDING,Research,05/21/2017 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItNTU2MTk2MDk5NTI2DA
DOH,"May 21, 2022",Illegal Organ Trade in the Philippines,PENDING,Research Paper,04/21/1990 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NTYxNTgyNTI2NTkM
DPWH,"May 21, 2022",DPWH Post-Evaluation Methodology for Pre-Investment Studies,PENDING,MS Thesis (Transport Planning),05/21/2015 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMDk1OTUxMzg2ODU3DA
DepEd,"May 21, 2022",Angono National High School,PENDING,USA high school diploma evaluation/equivalency,06/01/2011 - 04/21/2015,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTgzNjY1MzU0NDYxMww
NAMRIA,"May 21, 2022","Latest DEM and NDVI (GIS tif) of Luzon, Philippines",PENDING,Undergraduate Research,12/31/2020 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtNDQ3MjQ2MTExNTEzDA
NEDA,"May 21, 2022",Updated Guidelines for the ICC Review and Evaluation Process of NEDA,PENDING,MS Thesis (Post-Evaluation of Feasibility Studies for Infrastructure Projects),01/01/2013 - 01/01/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5FREEtMjQ0MjIwNTI1MjAzDA
PAGASA,"May 21, 2022","Rainfall Data in Benguet, La Union, and Pangasinan",PENDING,Undergraduate thesis,09/06/2018 - 09/19/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS02MTE3ODI1MjU3MTUM
CIC,"May 21, 2022",Request for Credit Score,PENDING,To know if I'm eligible for housing loan,01/01/2015 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENJQy03NTQ3NTIxOTA2NTkM
DOH,"May 21, 2022",COVID -19 Vaccination Card,PENDING,For Travel Purposes,11/30/2021 - 01/14/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02NjczNjc1NTU1NDMM
DOLE,"May 21, 2022",DOLE AKAP CASH FINANCIAL ASSISTANCE,PENDING,REQUEST FOR CHANGING CLAIMANT,06/10/2021 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtODQ0MjY2MTM0MDI1DA
CIC,"May 21, 2022",Credit Score,PENDING,Loan Purporses,04/01/2022 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENJQy00NjIyMDcwNjk1MjIM
PSA,"May 21, 2022",Number of Establishments Engaged in Retail Trade by Industry Group in Las Pinas City,PENDING,Research Requirement in Southville International School and Colleges,01/01/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0xNDUwODc0OTY4NDQM
SSS,"May 21, 2022",Rejected SSS CoViD Hit sickness,PENDING,Personal Reason,08/22/2021 - 09/06/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy0zNDg5OTU2MDY5OTgM
MIAA,"May 21, 2022",Monthly energy consumption of NAIA,PENDING,Research on Energy Harvesting Tiles and Airport Electric Consumption,05/21/2022 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1JQUEtNjg0ODczODQ0ODcyDA
DOH,"May 21, 2022",Change name of VaxCert,PENDING,Change name,05/21/2022 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NTQ1MTk3NDUwNzEM
NBI,"May 21, 2022",Scam/ Fraud,PENDING,I would to file a pursuit to Chelsea Ansherine Tentia for fraud,11/02/2021 - 05/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0xMzYzNTI3MDgzNDQM
NCIP,"May 21, 2022",Ancestral Domain list,PENDING,For research,05/21/2022 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DSVAtMDIxNjExMTMwMTIyDA
LTO,"May 22, 2022",Certficate of No Apprehension/Driver’s certification,PENDING,For applying my driver’s license here in france,05/22/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy0yMjc1ODUxOTY1NzgM
CWC,"May 22, 2022",Medical Financial support for Child,PENDING,"Hindi para sa akin, kundi para sa Bata na nadalo sa aming simbahan need nya nang CT Scan.",05/22/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENXQy0wNTU5OTIxODg1NzIM
DPWH,"May 22, 2022",Marikina land use map,PENDING,research,05/22/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNjMyMzkzMDI2NTY2DA
DPWH,"May 22, 2022",Garbage Disposal Data in Pasig River,PENDING,Undergraduate Thesis,01/01/2010 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMDk1Mzg3MjgzNzk0DA
CAAP,"May 22, 2022",Feasibility Study and Master Plan of New Masbate Airport,PENDING,Architectural Thesis,05/14/2017 - 05/14/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNBQVAtNjg3NjAyNDc1OTQyDA
NBI,"May 22, 2022",Harrassment of various lending app,PENDING,Filling of complaint and closure of LOA'S,05/15/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS04NzM4MDU5MDE2MjgM
SEC,"May 22, 2022",Articles of Incorporation,PENDING,For Academic Purposes,05/22/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy03ODY5NDkzNTMzMDMM
HDMF,"May 22, 2022",Pag ibig loan,PENDING,Gusto ko lng po malaman yung details ng loan ko sa pag ibig na diko nabayaran for 2 years,04/20/2019 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUhETUYtNzUxMTYxMjc1NTIyDA
NKTI,"May 22, 2022",Data of Patients with Renal Diseases in Central Luzon,PENDING,Undergraduate Thesis,01/01/2010 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5LVEktNzQzMzQwMzQ1MDY1DA
NKTI,"May 22, 2022","Floor Plan, Elevation, Section, Site Dev't Plan, and Organization Chart of NKTI in QC",PENDING,Undergraduate Thesis,01/01/2015 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5LVEktNTgwOTc0MzQ1MDE2DA
DPWH,"May 22, 2022","As Built Drainage Plan in Labangan Poblacion (National Road), San Jose Occidental Mindoro",PENDING,Undergraduate Thesis,05/22/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtODY2MzMzNTE1ODM0DA
DOH,"May 22, 2022",VaxCert Request,PENDING,Vax Cert Update,11/12/2021 - 05/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yNTYxOTA4MDQ5NTAM
BIR,"May 22, 2022",BIR 2316,PENDING,Personal transaction,11/15/2020 - 05/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0xMjI3MTk0OTE0MDcM
DOH,"May 22, 2022",Lost vaccination card,PENDING,Request for a new vaccination card,07/05/2021 - 08/02/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02MDMyNTg4ODU5NzQM
NBI,"May 22, 2022",Online loan app,PENDING,File a cyber libel complain about cash G online loan app,05/06/2022 - 05/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zMTI5NDUwNTI4MTUM
DepEd,"May 22, 2022",Schools in Manila that only offers certain Senior High School Strands (Public & Private),PENDING,Research and Thesis Writing,05/22/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTY1ODc5NzE5MTQ1MAw
NTC,"May 22, 2022",Loss/Stolen Cellphone,PENDING,To get information about my lost and stolen phone. Block the phone using its IMEI number.,05/22/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy02NDc4MTgwNTEyNTgM
DICT,"May 22, 2022",Requesting Transcript of Record and Diploma,PENDING,Job requirements,06/03/2013 - 03/31/2014,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJQ1QtMTMzNjkzODkxNTkxDA
MWSSCO,"May 22, 2022","WATER DEMAND RATES FOR RESIDENTIAL, COMMERCIAL, INDUSTRIAL, HOTEL",PENDING,FOR WATER DEMAND PROJECTION OF VARIOUS TYPES OF DEVELOPMENT,01/01/2015 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE01XU1NDTy04ODIxMDAxMDYxNDIM
MWSSCO,"May 22, 2022","WATER DEMAND RATES FOR RESIDENTIAL, COMMERCIAL, INDUSTRIAL, HOTEL",PENDING,FOR WATER DEMAND PROJECTION OF VARIOUS TYPES OF DEVELOPMENT,01/01/2015 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE01XU1NDTy00MTA2ODU5OTA3ODYM
DOH,"May 22, 2022",Incorrect Middle Name ( VaxxCertPh),PENDING,Personal Use,05/22/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00ODI5Mjc1MjM4ODUM
DOH,"May 22, 2022",Vax Certificate,PENDING,Traveling,04/30/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NzQ1NzE3MDEyMjkM
DOH,"May 22, 2022",The Number of Reported Dengue Cases,PENDING,Undergraduate Thesis,01/01/2005 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01ODY5NTcyNTU4NjkM
LTO,"May 22, 2022",Driver’s certification & Certificate of no apprehension,PENDING,For applying driver’s license here in france,05/22/2022 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy03MjI2OTAxOTczMzIM
DOE,"May 22, 2022","Coco Methyl Ester for Diesel: Supply, Demand, and Producers",PENDING,For research,01/01/2020 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS0yMDI2NTA5ODczMTkM
DOH,"May 22, 2022",Updated Vax Cert,PENDING,International travel,07/27/2021 - 09/20/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NDI5NDQzMTIyNzMM
NCIP,"May 22, 2022",Information about Eskaya Tribe of Bohol,PENDING,For Thesis Proposal,05/22/2012 - 05/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DSVAtNTk0ODI5MDMwNjMxDA
NTC,"May 22, 2022",Stolen Phone,PENDING,To Block my Stolen phone Using IMEI,05/08/2022 - 05/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0zMzI3Mjc3NDUyNjgM
DPWH,"May 22, 2022",Marilao River Information,PENDING,Thesis,01/01/2000 - 03/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNzA4MjAwOTc0NTczDA
DENR,"May 22, 2022",Marilao River informations,PENDING,Thesis,01/01/2000 - 03/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItNTQ5MzY0NjQ1NDAzDA
BAR,"May 22, 2022","Waste Management and Utilization of Banana ""Saba"" peeling in Oriental Mindoro",PENDING,Thesis Writing,01/01/2021 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJBUi0zMTQzNzczNzQzMDcM
PAO,"May 21, 2022",Estafa/ Scammers,PENDING,Estafa Case to someone who scammed me using different identities,10/28/2021 - 05/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBBTy02MzUxNTg4MjgxNjEM
DOTr,"May 21, 2022",PITX Plan Request,PENDING,For research purpose,05/21/2022 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItMTI4NTU1NDMzNTkzDA
DOTr,"May 21, 2022",The number passengers riding in Tayuman Station LRT1,PENDING,Research,05/21/2017 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItNTU2MTk2MDk5NTI2DA
DOH,"May 21, 2022",Illegal Organ Trade in the Philippines,PENDING,Research Paper,04/21/1990 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NTYxNTgyNTI2NTkM
DPWH,"May 21, 2022",DPWH Post-Evaluation Methodology for Pre-Investment Studies,PENDING,MS Thesis (Transport Planning),05/21/2015 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMDk1OTUxMzg2ODU3DA
DepEd,"May 21, 2022",Angono National High School,PENDING,USA high school diploma evaluation/equivalency,06/01/2011 - 04/21/2015,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTgzNjY1MzU0NDYxMww
NAMRIA,"May 21, 2022","Latest DEM and NDVI (GIS tif) of Luzon, Philippines",PENDING,Undergraduate Research,12/31/2020 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtNDQ3MjQ2MTExNTEzDA
NEDA,"May 21, 2022",Updated Guidelines for the ICC Review and Evaluation Process of NEDA,PENDING,MS Thesis (Post-Evaluation of Feasibility Studies for Infrastructure Projects),01/01/2013 - 01/01/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5FREEtMjQ0MjIwNTI1MjAzDA
PAGASA,"May 21, 2022","Rainfall Data in Benguet, La Union, and Pangasinan",PENDING,Undergraduate thesis,09/06/2018 - 09/19/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS02MTE3ODI1MjU3MTUM
CIC,"May 21, 2022",Request for Credit Score,PENDING,To know if I'm eligible for housing loan,01/01/2015 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENJQy03NTQ3NTIxOTA2NTkM
DOH,"May 21, 2022",COVID -19 Vaccination Card,PENDING,For Travel Purposes,11/30/2021 - 01/14/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02NjczNjc1NTU1NDMM
DOLE,"May 21, 2022",DOLE AKAP CASH FINANCIAL ASSISTANCE,PENDING,REQUEST FOR CHANGING CLAIMANT,06/10/2021 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtODQ0MjY2MTM0MDI1DA
CIC,"May 21, 2022",Credit Score,PENDING,Loan Purporses,04/01/2022 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENJQy00NjIyMDcwNjk1MjIM
PSA,"May 21, 2022",Number of Establishments Engaged in Retail Trade by Industry Group in Las Pinas City,PENDING,Research Requirement in Southville International School and Colleges,01/01/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0xNDUwODc0OTY4NDQM
SSS,"May 21, 2022",Rejected SSS CoViD Hit sickness,PENDING,Personal Reason,08/22/2021 - 09/06/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy0zNDg5OTU2MDY5OTgM
MIAA,"May 21, 2022",Monthly energy consumption of NAIA,PENDING,Research on Energy Harvesting Tiles and Airport Electric Consumption,05/21/2022 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1JQUEtNjg0ODczODQ0ODcyDA
DOH,"May 21, 2022",Change name of VaxCert,PENDING,Change name,05/21/2022 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NTQ1MTk3NDUwNzEM
NBI,"May 21, 2022",Scam/ Fraud,PENDING,I would to file a pursuit to Chelsea Ansherine Tentia for fraud,11/02/2021 - 05/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0xMzYzNTI3MDgzNDQM
NCIP,"May 21, 2022",Ancestral Domain list,PENDING,For research,05/21/2022 - 05/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DSVAtMDIxNjExMTMwMTIyDA
