agency,date,title,status,purpose,period_covered,link
PSA,"December 09, 2022",Statistics of Pollutants/ Carbon footprint,PENDING,Thesis,11/01/2017 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00NTM1NDY5MTc4ODkM
CHED,"December 09, 2022",List of higher education institutions in Batangas City,PENDING,Undergraduate Thesis,12/31/2021 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMDM0Mzg0NTI3NDk0DA
DOT,"December 09, 2022",Number of tourists in Tagaytay during the pandemic,PENDING,ex. Research and development,09/01/2020 - 11/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC0wNDUwOTcwNDYxODAM
NBI,"December 09, 2022",Harrasment of online lending and to stop0 posting on social media,PENDING,To investigate online lending apps,11/29/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0xOTAxODg3MzEyMjgM
PNP,"December 09, 2022",margareth rillo suspect for murder in ADB crime reported in PNP.,PENDING,Lifetime Permanent Banned Blacklist Order for dreaded blacklisted margareth rillo reported in PNP.,01/01/2018 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0zOTE2NzI1OTYzNjMM
DA,"December 09, 2022",The Number of Registered Dealers of Agricultural Products in Regions III from the year 2020-2022.,PENDING,"Research and Development, Feasibility Study",01/02/2020 - 11/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTExMzcxMzgwMTQ4NQw
PIA,"December 09, 2022",CERTIFICATE OF SALE BY EX OFFICIO SHERIFF,PENDING,PURPOSE OF VERIFICATION FORCLOSURE CERTIFICATE OF PUBLIC SALE TCT 042-2019000469 XEVERA CALIBUTBUT,08/23/2021 - 08/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBJQS03NzAxOTcwNzM4MjAM
NTC,"December 09, 2022",Stolen smartphone,PENDING,Block stolen smartphone of my father,12/09/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy03Nzc5MjQ2NTMxNTMM
NIB,"December 09, 2022",Notice of certificate of sale of property,PENDING,CCERTIFICATE OF SALE VERIFICATION AND DATE PUBLISHED,08/23/2021 - 08/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5JQi0wMjY3MzgyNTAyODgM
DOH,"December 09, 2022",the number of reported cases of diabetes,PENDING,Research Paper,01/01/2018 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MDk1NzQ4NDM2MjkM
LRA,"December 09, 2022",LRA Certification,PENDING,Free Patent Application / Check for Status of the LAND,11/09/1988 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS04Nzk1NDE3NTc3NzUM
DCWD,"December 09, 2022",Groundwater Well Data,PENDING,Thesis,12/09/2010 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURDV0QtNDQ4NDk1MTIxMjcxDA
PAGASA,"December 09, 2022","Rainfall Intensity Duration Frequency (RIDF) of Typhoon Paeng in San Simon, Pampanga",PENDING,Research and Development,10/27/2022 - 11/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS00MTg3MTQxOTUyOTEM
LMB,"December 09, 2022",Psd 19306 survey plan of actual occupants survey by bureau of Lands,PENDING,Research file document gathering,08/01/1940 - 12/30/1941,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItMDUxMjQ2Nzk0ODQwDA
BJMP,"December 09, 2022",Congestion Rate in Pangasinan,PENDING,For Research,01/01/2019 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJKTVAtMzA3OTI5ODc3ODUyDA
DTI,"December 09, 2022",List of Registered SMEs in Batangas City,PENDING,Research and Development,12/09/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0yNTE5Mjg1Nzk3ODIM
DOH,"December 09, 2022","The number of reported Type 1 Diabetes Mellitus cases in San Fernando, Pampanga",PENDING,Research,01/01/2019 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zMTQyMDA0NDIxMjYM
PCW,"December 09, 2022",VIOLENCE AGAINST WOMEN CASES,ACCEPTED,Architecture Thesis,01/01/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBDVy03ODk0NzM1NzMwNjEM
LEGAZPI,"December 09, 2022",City Ordinance for Legazpi Central Grand Terminal,PENDING,Thesis (Academic Purposes),01/01/2005 - 12/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFExFR0FaUEktNjExMjI3MDU3MzU0DA
DILG,"December 09, 2022",ITR and SALN of Baranggay Officials,PENDING,Accountability and Transparency.,01/01/2018 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJTEctODk5Njk0OTgyOTQ5DA
BIR,"December 09, 2022",ITR and SALN of Barangay Officials,PENDING,Accountability & Transparency,01/01/2018 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi00NTc2NjI3NTEyNTkM
NBI,"December 09, 2022",Unauthorized transaction,PENDING,To get a copy of investigation report,12/03/2022 - 12/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0yNDUyMTAwMTA3OTYM
MMDA,"December 09, 2022",Bicycle count in commonwealth avenue from 2020-2021,PENDING,College Thesis,03/01/2020 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtNDIyMjk0MzM5MDE4DA
DPWH,"December 09, 2022",Bicycle count in commonwealth avenue from 2020-2021,PENDING,College Thesis,03/01/2020 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNTY1MDM3OTAyNDk1DA
DILG,"December 09, 2022",Bicycle count in commonwealth avenue from 2020-2021,PENDING,College Thesis,03/01/2020 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJTEctNTk0NTg4MTE2NTg0DA
DOST,"December 09, 2022",Researc Laboratories,PENDING,Architectural Thesis,01/01/2017 - 11/09/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPU1QtNDQxMjE4MDIxOTU5DA
PNP,"December 09, 2022","Raw Crash Dataset of Two Major Roads in Metro Manila (Quezon Ave, Commonwealth Ave) from 2013-2018",PENDING,Thesis/ Research,01/01/2013 - 12/31/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0wMDQ4ODg5ODI1ODMM
NTC,"December 09, 2022",stolen Cellphone,PENDING,block my Stolen Cellphone,12/03/2022 - 12/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy00MjE4NjU1MTA5NjUM
BIR,"December 09, 2022",TIN VERIFICATION,PENDING,Employment Purposes,11/25/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi05NjAyNDY1Mjc4MDkM
BOI,"December 09, 2022",Ergonomic Chair market in the Philippines,PENDING,Feasibility Study for Industrial Engineering subject,01/01/2019 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJPSS00MzYyNDMyNTkxNDEM
BOI,"December 09, 2022",Packaging industry within CALABARZON,PENDING,For research and feasibility study,01/01/2015 - 01/01/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJPSS03Nzc3NjEyMzA1NzQM
PAGASA,"December 09, 2022",Average Quarterly Rainfall Data - Philippines - 2021 to present,PENDING,Research and Development,02/02/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS0wNjI1NzQ2MDg2MDYM
DENR EMB,"December 09, 2022",Amount of Plastic and Plastic Straw Produced from 2017-2021,PENDING,Project Feasibility Study,01/01/2017 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJFTUItNjAyMTU2Mzk5MjM3DA
DOE,"December 09, 2022",List of SESC applicants around Pangasinan,PENDING,Research,01/01/2019 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS01MTc4ODk1MzQzMzIM
DA,"December 09, 2022",Number of Market share of any classes of coffee in Philippines,PENDING,Research and Development,12/08/2022 - 12/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTU4MTI5ODYwOTY5OAw
BOI,"December 09, 2022",Demand of Multi-functional Bottle Opener,PENDING,Academic Research,01/01/2017 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJPSS0zODkxMzQ2OTY3OTIM
NBI,"December 09, 2022","Nuexpress International travel agency DECEITFUL FRAUD ,&SCAM ACTIVITIES",PENDING,To refund money and stop illegal operation,06/30/2022 - 11/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS00MTIwNTA1NDQzOTkM
NBI,"December 09, 2022",Verification of Pending Case,PENDING,Verification,12/09/2018 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS02NTM2Mjg2MzMwNzQM
DPWH,"December 09, 2022",Geotechnical Report and Scouring Test along Marikina River,AWAITING CLARIFICATION,Capstone Design Project,01/01/2010 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNTkwMzMzMzkwNTgzDA
DPWH,"December 09, 2022","Raw Crash Dataset of Two Major Roads in Metro Manila (Quezon Ave, Commonwealth Ave) from 2013-2018",REFERRED,Thesis/ Research,01/01/2013 - 12/31/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNTA5NTM1MjkzMzk5DA
MMDA,"December 09, 2022","Raw Crash Dataset of Two Major Roads in Metro Manila (Quezon Ave, Commonwealth Ave) from 2013-2018",PARTIALLY SUCCESSFUL,Thesis/ Research,01/01/2013 - 12/31/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtNTM5NjM5MTkwNDY4DA
PAGASA,"December 09, 2022","Monthly and Annual Data Runoff, and Average and Highest Flood Levels of Manila",PENDING,Capstone Design Project (Thesis Research),01/01/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS04NjkxNTkxODU4MjQM
DOJ,"December 09, 2022",Criminal Case Verification,PENDING,Verification,11/01/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSi02ODAwOTk1NjA1NTIM
PSA,"December 09, 2022",The number of women in the workforce in the Philippines for the past 10 years,PENDING,Research and development,01/01/2012 - 12/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wODkxOTM4NzkwMjAM
DepEd,"December 09, 2022",List of Public and Private School's School Newspaper Organization,PENDING,Research and Journalistic Writing for a Course in College,01/01/2019 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTI2MDE1MTQ5NTkzMww
PNP,"December 09, 2022",Number Locator,PENDING,trace the user location of this no. 09367320873,10/21/2022 - 11/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0yMjcwNzIwNTU3NzIM
DepEd,"December 09, 2022",Request for ALS Certificate,PENDING,Enrolling for College,12/09/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTk2MDA0NzQzMzA3NQw
NEUST,"December 09, 2022","Soil Type, Soil Classification at Soil Suitability in Nueva Ecija",PENDING,For Undergraduate Study,01/01/2015 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEk5FVVNULTExNDg1MzkzMzQxMgw
PNP,"December 09, 2022",VIOLENCE AGAINST WOMEN CASES,PENDING,Architecture Thesis,01/01/2022 - 12/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0xMDk1NDA2Mzk5NDgM
DOH,"December 09, 2022",The number of reported Diabetes cases in Laguna,PENDING,Research and Development,01/01/2020 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NDMzMjUxNDA0NjgM
CAAP,"December 09, 2022",Search for aircraft registration and ownership.,PENDING,Research,10/11/2011 - 12/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNBQVAtNDE2ODc2NTQ3MDgzDA
PhilRice,"December 09, 2022",The rice cover information in Region 2,PENDING,Research (thesis),01/01/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIgsSB0NvbnRlbnQiFVBoaWxSaWNlLTc2NzI5NjA5Njc0Ngw
SSS,"December 09, 2022",SSS CALAMITY LOAN CREDIT,PENDING,Calamity Loan,12/03/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy0wMTA5ODI3MDcxNzYM
DOH,"December 09, 2022",Update on no vaxcert found,SUCCESSFUL,For travel abroad (ofw),12/09/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xMDE5NjI2NTc4NDAM
BI,"December 09, 2022",SRRV,PENDING,INFORMATION ONLY,12/08/2022 - 12/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0JJLTI4NDcwMTIzNzYyNQw
DTI,"December 09, 2022",Ergonomic Chair market in the Philippines,REFERRED,Feasibility Study for Industrial Engineering subject,01/01/2019 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS03MDE4ODg5NDM3MzYM
FOIPMO,"December 09, 2022",Update on no vaxcert found,REFERRED,For travel abroad (ofw),12/09/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE0ZPSVBNTy04NDY0OTc1ODU1MzAM
DTI,"December 09, 2022",Packaging industry within CALABARZON,REFERRED,For research and feasibility study,01/01/2015 - 01/01/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS00MDI1MzExNjU1OTUM
PAGASA,"December 09, 2022",Geotechnical Report and Scouring Test along Marikina River,PENDING,Capstone Design Project,01/01/2010 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS0xOTgyNTAyMjUxNjMM
MGB,"December 09, 2022",Geotechnical Report and Scouring Test along Marikina River,REFERRED,Capstone Design Project,01/01/2010 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi0xODEyNjQ1MDE3MDAM
SSS,"December 09, 2022",Copy of Salary Loan Disclosure Statement in SSS,PENDING,Loan Salary,12/09/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy04Njk3Mzk2MDMzNzAM
DPWH,"December 09, 2022",Geotechnical Report along Marikina River,AWAITING CLARIFICATION,Capstone Design Project,01/01/2010 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMzE2NjYwMjcyMzA5DA
DOT,"December 09, 2022",Tourist turnout Alaminos Pangasinan,PENDING,Architectural Thesis,12/09/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC04NjE1NDM4NDYzMjUM
SSS,"December 09, 2022",DISBURSEMENT ACCOUNT,PENDING,Approval of account for loan use.,12/01/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy01MzcwOTAwMDczNTgM
CHED,"December 09, 2022",Number of students enrolled in College for SY 2018-2019 up to SY 2021-2022,PENDING,Research purposes,11/01/2022 - 12/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNzgyNjk1NTg0MzA0DA
DOH,"December 09, 2022",Update for my VaxCert including booster,SUCCESSFUL,Employment requirement,08/20/2021 - 01/28/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02MDI3NDI3NzkwNTIM
DA,"December 09, 2022",RSBSA LIST 2022,PENDING,to verify my application,01/01/2022 - 11/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTc1Mzk1ODg2NDg2OQw
SSS,"December 09, 2022",Disbursement account enrollment,PENDING,Follow- up,12/03/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy0xNzQ5NzgyMTQ1NjgM
DOH,"December 09, 2022",National Parasite Survey,ACCEPTED,For research and conference presentation,01/01/2010 - 12/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wNTcxODQxNDMwNjkM
NTC,"December 09, 2022",Lost/ stolen phone,PENDING,To block the phone,12/09/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy03MTc1ODYxNDM3MjUM
LTO,"December 09, 2022",LTO License Renewal History Document,DENIED,For Drivers License Conversion Abroad,12/09/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy0xNzAwMDE5NDM0MDgM
DepEd,"December 09, 2022",ALS Diploma/ Certificate,SUCCESSFUL,Tesda requirements,01/09/2019 - 12/09/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTk0NjQ5MTIyMzY2Ngw
DOH,"December 09, 2022",VAXCERT Update Status Urgent,SUCCESSFUL,Travel Documents,11/20/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05MDIyOTIzODQwNTEM
IC,"December 09, 2022",Certification of Passing the VUL and Traditional IC Exams,ACCEPTED,Personal use and credentials,10/01/2020 - 07/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTE4MzU4MTczMjcyMQw
DOT,"December 09, 2022",List of Conventional Events/Activities/Gatherings in Legazpi City Albay,PENDING,Research Purposes,01/01/2015 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC02MjU2NTM5MjQwMTIM
SSS,"December 09, 2022",To update my name and mobile number,PENDING,"Makapag update ng name,mobile number at rehistro sa online sa sss",12/09/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy01NDgzNzI5MzE2OTYM
MMDA,"December 09, 2022",traffic volume,PENDING,news research for GMA7,11/01/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtOTg5NDcyMjE1MDIwDA
DPWH,"December 09, 2022",Latest data on DPWH Construction Materials Price Data,AWAITING CLARIFICATION,Feasibility,09/09/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNTM3NDU1ODkwOTIzDA
DOH,"December 09, 2022","Number of Pharmacies with Immunization Services in Talamban, Cebu City",ACCEPTED,Undergraduate Research Study,12/09/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yODg0OTk1MjQ5NTIM
BIR,"December 09, 2022",BIR OPERATIONAL MEMORANDUM 50 2021,DENIED,Research and development,01/01/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi05Mjg3MjMyMjU0NDgM
IC,"December 09, 2022",Insurance commission license number and exam certificate,ACCEPTED,Personal use and job application,07/01/2022 - 08/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTk3NDk0MzI4MjM4OAw
PSA,"December 09, 2022",Morbidity cases of Sto. Tomas Binan Laguna year 2020-2021,PENDING,Research,01/01/2020 - 01/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS01NTI0NDQzMjIxNDUM
SSS,"December 09, 2022",Disclosure Statement of Salary Loan Application,PENDING,Employer requirement,12/01/2022 - 12/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy00Mjc4OTc1MTYxNTEM
SEC,"December 09, 2022",UNAUTHORIZED CASG LOAN PROCESSES,ACCEPTED,to erase may personal data from their apps and remove these UNAUTHORIZED CASH LOAN PROCESSES,12/05/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy03NjkyNTkyMTQ3MDQM
PNP,"December 09, 2022",Status of women involved in criminal activity in the municipality of Roxas Oriental Mindoro,ACCEPTED,Thesis study,12/09/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC03OTYyMTQwMjYzNTcM
DFA,"December 09, 2022",Department Order No. 2022-012 (Rules on Administrative Sexual Harassment Cases),PENDING,Lawyers request For Library file,12/01/2021 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERGQS03MTY4NjU5MTk0OTMM
DA,"December 09, 2022",RSBSA LIST 2022,PENDING,to verify my application,01/01/2022 - 11/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTc1Mzk1ODg2NDg2OQw
