agency,date,title,status,purpose,period_covered,link
NTC,"November 03, 2022",Lost Phone,PENDING,I want my phone back,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy02ODY1MzgzMjI2NjUM
NTC,"November 03, 2022",Lost phone,PENDING,To get my phone back safe and sound,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0wNTgxNzM5NzA2ODkM
DOST,"November 03, 2022",Information on EV or E-Mobility Projects of The Philippines,REFERRED,Research and Development,11/01/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPU1QtOTEzMzI2MTA5MjU3DA
BOI,"November 03, 2022",Manufacturers of Electric Vehicles and Chargers in the Philippines,PENDING,Research and Development,11/01/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJPSS01NDU1OTMxOTg0OTkM
DOH,"November 03, 2022",The number of reported cases of cervical cancer in different provinces in region 12,ACCEPTED,For student research purposes,01/01/2020 - 11/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wODg4ODc1NTQ4MTAM
DOE,"November 03, 2022",Comprehensive Roadmap for the Electric Vehicle Industry,PENDING,Research and Development,11/01/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS02MDIxOTg5NDk3MTAM
DOT,"November 03, 2022",CALABARZON Tourist Arrival,PENDING,Undergraduate thesis/research,01/01/2017 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC0yNjMxMDQxNTYyMTQM
DOH,"November 03, 2022",URGENT! Need VaxCert (Request taking a long time),SUCCESSFUL,VaxCert for Travelling Purposes,09/09/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zMzcxNDg1NTg1MDcM
OWWA,"November 03, 2022",Number of Repatriated Filipinos,PENDING,Research (thesis),01/01/2010 - 10/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU9XV0EtNTY2NDc2MDE3Njk4DA
DOH,"November 03, 2022",Data on Cardiovascular Disease Hospitalizations per Day on hospitals in Palawan,ACCEPTED,Research,01/03/2015 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03NDA5ODAyNDEyNTYM
DENR,"November 03, 2022",Number of consumption of paper cups in Metro Manila in the year 2017-2022.,PENDING,Research and Feasibility Study,01/01/2017 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItNDAzMTY0NDQ5NDgyDA
PAGASA,"November 03, 2022","Hydrological report or rainfall data report of Antipolo City, Rizal",ACCEPTED,Capstone Design,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS03NTQyNjUxOTI5MzEM
FNRI,"November 03, 2022",Number of vegetarians and vegans in Metro Manila in the year 2017-2022.,PENDING,Research and Feasibility Study,01/01/2017 - 10/04/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUZOUkktODIxNzY4NzY4NzQ0DA
BOI,"November 03, 2022",1. Manufacturers of Paper Cups in the Philippines. 2. Manufacturers of Edible Cups in the Philippin,PENDING,Research and Feasibility Study,01/01/2017 - 10/04/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJPSS05Nzk3NzQ5NzA2NDEM
DENR,"November 03, 2022","Hydrological report or rainfall data report of Antipolo City, Rizal",PENDING,Capstone Design Project,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItMDIzODM2Njg1OTkzDA
PSA,"November 03, 2022",Number of vegetarians and vegans in Metro Manila in the year 2017-2022.,PENDING,Research and Feasibility Study,01/01/2017 - 10/04/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05NTg0Mjc2Nzg0NTcM
DENR EMB,"November 03, 2022",Air Quality Data from Puerto Princesa City AQM Station,PENDING,Research,01/03/2013 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJFTUItMDc3MTQ1Mjk1NDg3DA
LTO,"November 03, 2022",Total motorcycles sales by type and brand in the Philippines in 2020 to 2021,PENDING,Research and Development,01/01/2020 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy0xMzMwNDU0OTQxMjgM
PSA,"November 03, 2022",The number of vegetarian in Parañaque City,PENDING,Research and development,11/03/2017 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00NzM2ODQzODQ1ODQM
PSA,"November 03, 2022",The number of vegetarian in Pasay City,PENDING,Research and development,11/03/2017 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wODg0MTQ2ODIyNTYM
PSA,"November 03, 2022",The number of vegetarian in Navotas City,PENDING,Research and development,11/03/2017 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0zMjk4ODkxNzA3NzQM
DOH,"November 03, 2022",Booster Certificate,SUCCESSFUL,For travel abroad purposes.,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wNjEzOTEwODA3NDcM
PSA,"November 03, 2022",The number of Coffee shops / Cafe in Parañaque City,PENDING,Research and development,11/03/2017 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02NjI0MTk5MTAwODIM
PSA,"November 03, 2022",The number of Coffee shops / Cafe in Pasay City,PENDING,Research and development,11/03/2017 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS01OTI4NjA4OTkxNTcM
DOH,"November 03, 2022",Request for Vaxcert update (booster),SUCCESSFUL,International Travel,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wMTE4MTAyNjk5MTkM
PCHRD,"November 03, 2022",The number of vegetarian in Parañaque City,PENDING,Research and development,11/03/2017 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiElBDSFJELTA4NjcyMzU3OTUxMww
PCHRD,"November 03, 2022",The number of vegetarian in Pasay City,PENDING,Research and development,11/03/2017 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiElBDSFJELTUzMDY2MDkyMjM1NQw
DPWH,"November 03, 2022",Soil Report on Tibagan Elementary School Makati City,PENDING,research,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNDg2OTE0ODIwNjI0DA
PCHRD,"November 03, 2022",The number of vegetarian in Parañaque City,PENDING,Research and development,11/03/2017 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiElBDSFJELTU2NzM4MTY5NDEyNww
PCHRD,"November 03, 2022",The number of vegetarian in Pasay City,PENDING,Research and development,11/03/2017 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiElBDSFJELTk1ODEzMjA4NDI4Ngw
PCHRD,"November 03, 2022",The number of vegetarian in Navotas City,PENDING,Research and development,11/03/2017 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiElBDSFJELTc0OTM1MzkwMzcxMAw
DOH,"November 03, 2022",Priest is mentioning a number of deaths following vaccination,ACCEPTED,Transparency,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00NjIwNjk1NTE0NTUM
CAAP,"November 03, 2022",Space Requirements & Design Guidelines for an International Airport,PENDING,Undergraduate Thesis,10/30/2022 - 10/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNBQVAtMjc3MzA4NjAyMDA2DA
DOH,"November 03, 2022",Incident in Batangas 2021,ACCEPTED,Transparency,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MjM3OTMzMzUzMzAM
DOJ,"November 03, 2022",OMB-ADM-1-97-0622,PENDING,Case Digest,01/01/1997 - 12/31/1997,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSi0xMDgxODU2NTUyMDkM
PSA,"November 03, 2022",The number of Coffee shops / Cafe in Parañaque City,PENDING,Research and development,11/03/2017 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wMDQyNDAyNzAwNzMM
PSA,"November 03, 2022",The number of Coffee shops / Cafe in Pasay City,PENDING,Research and development,11/03/2017 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yNTQ2ODU1ODI2OTgM
PSA,"November 03, 2022",The number of Coffee shops / Cafes in Navotas City,PENDING,Research and Development,11/03/2017 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02NDE1NzQyODM0NTYM
DOH,"November 03, 2022",Vaxcert; correction of DOB,SUCCESSFUL,For correct records and for travel purposes,05/20/2021 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NjY5MDk4NDUzNzEM
NTC,"November 03, 2022",Stolen Cellphone Device,PENDING,For blocking the phone using IMEI,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05MzE3MzY3MjY5NDgM
IC,"November 03, 2022",IC LICENSURE EXAM RESULT,PENDING,For application as a Financial Advisor of SunLife,10/15/2022 - 10/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTg5MDY4MTE1ODA3Ngw
SBMA,"November 03, 2022","CLUP, CDP and Zoning Ordinance of Subic",PENDING,Architectural Thesis Study,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVNCTUEtMTI0OTU0NDA1MjMwDA
NPC,"November 03, 2022","Harassment, defamation of character, death threats, social media shaming, data privacy violation",PENDING,"Seeking help and immediate action to NBI, NPC, CIDG, be given its due cause for damages done to me.",10/21/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy0xNTcwMDE2MzEzNTYM
DENR,"November 03, 2022","List of Plants Surrounding Subic City, Zambales",PENDING,Thesis Study,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItMzc5NDUzMDA1NzYwDA
DOH,"November 03, 2022",Updated Vaxcert Request,SUCCESSFUL,Work abroad,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zNzMxMzc5OTE0NDMM
NCDA,"November 03, 2022",Number of children with autism spectrum disorder,PENDING,Research,01/03/2021 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DREEtMTI2NTY2MTk1NDQ2DA
PSA,"November 03, 2022",Number of Inpatients and Outpatients Diagnosed with Brain and Spine Diseases in NCR,PENDING,Architectural Thesis,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04MjIzMDc2NjYyMjcM
DOH,"November 03, 2022",Number of Inpatients and Outpatients Diagnosed with Brain and Spine Diseases in NCR,ACCEPTED,Architectural Thesis,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02OTIxNzEzNjQ3NzEM
DSWD,"November 03, 2022",Site Selection Criteria for Autism School,REFERRED,Architectural Thesis,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtODcwNDU4ODgzMTY4DA
DepEd,"November 03, 2022",School diploma,PENDING,For my Permanent Residency in Australia,06/06/2005 - 04/01/2006,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTMzNTg0NTA3OTQwNgw
NCDA,"November 03, 2022","The total population of Persons with disabilities registered in Cagayan de Oro, Misamis Oriental",PENDING,For research reference,11/03/2016 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DREEtNTExODUxMTQ0MDg1DA
SSCT,"November 03, 2022","Base Map of Municipality of Gigaquit, Surigao del Norte with Barangay Boundaries",PENDING,Reseach and Study,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVNTQ1QtNzg3NjA4MjM1NTUxDA
PAGASA,"November 03, 2022",Historical Weather Data on AWS in MIMAROPA REGION,ACCEPTED,Research and Development,11/03/1980 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS05MTM4MDkxNDc5ODAM
PNP,"November 03, 2022",Suspect for murder margareth rillo reported in PNP. Issuance of warrant arrest for murder complaint.,PENDING,Lifetime Permanent Banned Blacklist Order for dreaded blacklisted margareth rillo reported in PNP.,01/01/2018 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC04NDQ0NjI1OTEzODYM
PSA,"November 03, 2022",Statistics on abandoned and neglected children,PENDING,Research and academic purposes (architectural thesis),01/01/2020 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03MjY1Njk5NTM2NDQM
MGB,"November 03, 2022","The Flood Hazard Map of Lagonoy, Camarines Sur",ACCEPTED,Academic Purposes,11/03/2010 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi0yNDI1ODkxNzA5OTQM
PNP,"November 03, 2022",Suspect for murder margareth rillo reported in PNP. Issuance of warrant arrest for murder complaint.,PENDING,Lifetime Permanent Banned Blacklist Order for dreaded blacklisted margareth rillo reported in PNP.,01/01/2018 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC01OTI1NjQ3MDU2MDYM
NBI,"November 03, 2022",OLA's Threat Messaging,PENDING,Search,11/03/2022 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zOTM4OTMxOTIxMjAM
PNP,"November 03, 2022",Suspect for murder margareth rillo reported in PNP. Issuance of warrant arrest for murder complaint.,PENDING,Lifetime Permanent Banned Blacklist Order for dreaded blacklisted margareth rillo reported in PNP.,01/01/2018 - 11/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC02ODYwNTU1MTM2NTgM
