agency,date,title,status,purpose,period_covered,link
OVP,"January 28, 2023",Hospital bill,PENDING,Hospital bill,01/28/2023 - 01/28/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9WUC02Mjg0NzcwNzY0OTEM
BIR,"January 28, 2023",Request a copy of my BIR 2316,PENDING,for my new employer,04/18/2018 - 10/04/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi03MjQ2OTkxNTgwMzAM
NBI,"January 28, 2023",HELP me refund by money worth 1.2M from scammers used MOT GCASH and Unionbank,PENDING,Report of Scammer and Request for Help in Returning my Money.,12/14/2022 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS02MDcwOTY4Njc0ODEM
CVSU,"January 28, 2023",Household Consumption of Beverages from year 2017 to 2022,PENDING,For thesis paper,01/01/2017 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNWU1UtMTI3OTMzNTUwMDQxDA
LTFRB,"January 28, 2023","Local Transport Route Plan of Santa Maria, Bulacan",PENDING,Architectural Thesis,01/28/2023 - 01/28/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkxURlJCLTk1MjE4MDg4ODUwNQw
CVSU,"January 28, 2023","Coca-Cola FEMSA Philippines, Inc. annual financial reports for year 2017 to 2022",PENDING,For thesis paper,01/01/2017 - 12/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNWU1UtNjcyNDc5MjY3NzU3DA
PHLPost,"January 28, 2023",Status of Mail/Decision Letter from HSAC,PENDING,Follow up on the status of the mail,12/09/2022 - 01/28/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFFBITFBvc3QtODkyNDkzNjE3Mzg4DA
BI,"January 28, 2023",Misbehaving Foreigner,PENDING,FILING A DEPORTATION CASE,10/15/2022 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0JJLTgwNTU5NjU3NDIwMAw
SSS,"January 28, 2023",I would like to change my registered number in my SSS account.,PENDING,For My SS account,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy03MTE2MTgxNzk0MDAM
PSA,"January 27, 2023",The number of Registered Sari-Sari Stores in the City of Manila per District,PENDING,Undergraduate Studies,01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03NzAxMTYzOTU4NzYM
DTI,"January 27, 2023",The number of Registered Sari-Sari Stores in the City of Manila per District,PENDING,Research,01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0zNTk3NDMxMTExMjEM
PSA,"January 27, 2023",Number of Deaths in San Jose City Nueva Ecija during the Pandemic,PENDING,Research purposes,01/31/2020 - 12/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00NTgxNDgyMDM4MzkM
DOH,"January 27, 2023",Vaxcert,PENDING,TRAVEL INTERNATIONAL,01/26/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zNTAyODIwMDU4ODcM
DENR,"January 27, 2023","Religion per barangay in National Capital Region, Region 3, Region 4a",PENDING,For updating the information system of the Manila Bay Area.,01/27/2015 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItMTkxMjAxNzEzOTEwDA
DepEd,"January 27, 2023",Als Certificate,PENDING,Enrollment,02/21/2014 - 02/21/2015,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTAwMzM3NzA5MTk3OQw
MMDA,"January 27, 2023",Metro Manila Pedestrian Data,PENDING,Academic Research,01/27/2019 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtNzI1NzkyMDU0NDcxDA
CAGSU,"January 27, 2023",VAXCERT,PENDING,to change or correction of my birthday information.,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkNBR1NVLTUwMzU4MzM3NDA5NAw
PH,"January 27, 2023",information in my vax cert,PENDING,to make check my information,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD1BILTc2ODg4MDEwNjQzOAw
DCI,"January 27, 2023",BIR 2316,PENDING,For employment purposes,01/01/2022 - 10/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERDSS0yODUwMzA3MDM5MTUM
BIR,"January 27, 2023",BIR 2316,PENDING,For Employment purposes,01/01/2022 - 10/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0wNjE1NjM2MTk1NDgM
DepEd,"January 27, 2023",Copy of Senior High School Diploma,PENDING,For application,06/14/2020 - 04/14/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTg3Njc2NzU4MDEyMQw
DOH,"January 27, 2023",The Number of Reported Tuberculosis Cases in the Province of Pangasinan,PENDING,Research Paper,01/01/2008 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MjEyOTU0MTM4MDEM
DPWH,"January 27, 2023","Request for AADT, Vehicular Count, and Classification of Vehicle on 2022",PENDING,Academic Research,01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtOTQzNTY4MDQ0MTkwDA
DAR,"January 27, 2023",Agricultural CLOA status verification,PENDING,Purchase of CLOA land,01/02/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERBUi01NjgzMzU2MzIwODEM
DOH,"January 27, 2023","Reported cases of HFMD (hand, foot, and mouth disease) in Philippines",PENDING,Thesis,01/01/2000 - 01/27/2000,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04MzI4Mzk2ODQxOTcM
UsaP,"January 27, 2023",Pasig City Profile and Plans,PENDING,Research and development,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtOTcxMzM3OTEyNzMzDA
DOH,"January 27, 2023","The number of reported cases of HFMD (hand, foot, and mouth disease in Province of Pangasinan",PENDING,Thesis study,01/01/2008 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03NTQyOTM0MDUyODMM
DTI,"January 27, 2023",The number of sari-sari stores in the City of Manila with 1-9 employees per district,PENDING,Undergrad Thesis,01/01/2020 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0xNzM0OTk0ODA4ODgM
PSA,"January 27, 2023",CENOMAR,PENDING,INHERITANCE,01/01/1980 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04NTU0NzIyODE1NDQM
SSS,"January 27, 2023",Unposted SSS Contribution payment,PENDING,That my payment be posted at the sss mobile app as contribution paid,10/01/2022 - 10/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy04Nzg2NjM2MzEwNzgM
DepEd,"January 27, 2023",NCAE E-COPY,PENDING,Registration to Treston TVL Programs,01/27/2015 - 01/27/2016,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTY3NTE0NzQyNTA1Mgw
NTC,"January 27, 2023",REQUEST TO BLOCK or TRACE MY STOLEN IPHONE,PENDING,Trace the thief or disable my stolen cellphone,01/25/2023 - 01/25/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy03NzMwMzQxODc5MzYM
SEC,"January 27, 2023",Articles of Incorporation,PENDING,Research,01/01/2022 - 12/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy03MDc4MDQwMjg2NTAM
NCIP,"January 27, 2023",CADC and CADT of the Menuvù-Manobo IPs in Mt. Kalatungan Range Natural Park,PENDING,Research and development,01/01/2002 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DSVAtNzQ3MDcxODk1ODk4DA
DTI,"January 27, 2023",The List of registered Micro-enterprises in Southern Leyte 2022,PENDING,Thesis,01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS02OTgxMDYzNDg0NjQM
DOH,"January 27, 2023",Vaxcert,PENDING,Travel,11/18/2022 - 12/16/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xNjkzMTUxMTY3ODMM
MGB,"January 27, 2023","Landslide Information and Statistics in Rosario (La Union), Tuba (Benguet), Baguio City (Benguet)",PENDING,Research,09/07/2018 - 09/17/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi00NDUwNjM5MzgwNjAM
DPWH,"January 27, 2023",Drainage and Sewerage System in Manila,PENDING,Thesis,01/27/2010 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNTE5Njk4NTk2NzQ5DA
DepEd,"January 27, 2023",Senior High School Diploma & Card,PENDING,For employment requirements,06/14/2020 - 04/14/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTcxNjY0NzA1MzE2OAw
SEC,"January 27, 2023",Online Loan App Collector Harassment (MOCA MOCA),PENDING,Harassment report,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy0wNDYxNzc5MDkyMzkM
SSS,"January 27, 2023",Loan Disclosure Statement,PENDING,Employers approval,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy0zNzQ3Mzc4OTg0OTMM
DENR,"January 27, 2023",Guidelines for Floating Structure,PENDING,Reference for Thesis Project,01/27/2010 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItNzQxOTQ2ODM5OTkyDA
NTC,"January 27, 2023",Complaints against Globe Telecom,PENDING,Cancellation of order and Refund of my payment,01/12/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy02MjUzNjYyMTAzNDUM
FOIPMO,"January 27, 2023",EXITS AND ENTRIES STAMPS,PENDING,documentations,Invalid date - 10/06/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE0ZPSVBNTy0wNjYwNTczODU3NjUM
CDA,"January 27, 2023",Relevant Information about Cooperatives,PENDING,Undergraduate Research,01/01/2022 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENEQS02OTc4NjUwODA4MTQM
DENR,"January 27, 2023",Lot data,PENDING,Lot data,01/26/2023 - 01/26/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItMjE4NTQwNzcyMjc4DA
SSS,"January 27, 2023",Disclosure statement,PENDING,Loan purpose,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy04NzM5OTM0NjY1MDcM
DepEd,"January 27, 2023",NAT Results in Grade 10 (Division of Rizal),PENDING,For Research Development,01/12/2018 - 01/12/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTYzMjExMDc3MDkwOAw
DPWH,"January 27, 2023",Request for AADT (2022),PENDING,Academic Purposes,01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMzYzMDEzMTI2NzY1DA
BIR,"January 27, 2023",Annual ITR 2020 & 2021,PENDING,For business loan and expansion,12/30/2021 - 12/30/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi01ODQ3MTk0MDM2NzcM
PSA,"January 27, 2023",Waste Tires,PENDING,The information will be used as a reference for our Project Feasibility Study at UST - Manila.,01/27/2020 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS01NjM0MzYyMTk4MjgM
DPWH,"January 27, 2023",The number of reported drunk-driving cases in the philippines 2010-2022,PENDING,undergraduate thesis,01/01/2016 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMzMyODEwMjA4NzIzDA
DOTr,"January 27, 2023",The number of reported drunk-driving cases in the philippines 2010-2022,PENDING,undergraduate thesis,01/01/2016 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItNTg1MzMxMDA1Mzk0DA
PNP,"January 27, 2023",The number of reported drunk-driving cases in the philippines 2010-2022,PENDING,undergraduate thesis,01/01/2016 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0zMDA1MjQ5NDIwNzgM
PNP,"January 27, 2023",Verification of Bench Warrant,PENDING,Personal use,01/25/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC04MDYyMDQyNDQzMDUM
DepEd,"January 27, 2023",Transcript of records High school diploma,PENDING,For working abroad,06/03/2001 - 03/31/2002,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTkwODc4NjI3ODA5NQw
PSDBM,"January 27, 2023",BID Awards Notices,PENDING,Research and Data Analysis,12/01/2021 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiElBTREJNLTA1MzQyNDk5MjIxOQw
LTO,"January 27, 2023",number of registered vehicles,PENDING,Research Study Dissertation,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy05MzUzNjgzOTA2MTQM
NAMRIA,"January 27, 2023",Copy of B.F. Map No. C.R.-73,PENDING,Research and Development,05/05/1969 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtMDg4NjEzMTgwMDI3DA
NTC,"January 27, 2023",Stolen phone and laptop,PENDING,Block or trace its last location,01/22/2023 - 01/22/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0wODcyNDc5MTMwMDcM
PNP,"January 27, 2023",margareth rillo suspect for murder and JobStreet blacklist with PNP criminal record.,PENDING,Blotter Report Lifetime Permanent Banned Blacklist Order and arrest warrant for dreaded blacklisted,01/01/2018 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0xNDkyMDI1Nzk0NDAM
DOLE,"January 27, 2023",List of registered worker associations in NCR,PENDING,Undergraduate Research,01/27/2010 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtMzMxMzIzMjgyOTMxDA
NTC,"January 27, 2023",Complaint against Smart Communication,PENDING,Complaint,10/01/2021 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0wNzU2NjY4NzY3ODIM
DOH,"January 27, 2023",VACCINATION CERTIFICATE,PENDING,applying abroad like taiwan,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01ODQ0Nzg1NTY3MzgM
DOJ,"January 27, 2023",2019 REVISED UNIFORM MANUAL ON CREDIT FOR PREVENTIVE IMPRISONMENT AND TIME ALLOWANCES OF PDL,PENDING,Guide for Granting Time Allowances to our PDLs detained at ZNCRC,01/01/2017 - 12/31/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSi00NjAyNjM1MjIxMjEM
NAPOLCOM,"January 27, 2023",Height Waiver,PENDING,PNP APPLICATION,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIgsSB0NvbnRlbnQiFU5BUE9MQ09NLTM5Nzc4ODMyNTk4Nww
NAPOLCOM,"January 27, 2023",Height Waiver,PENDING,PNP application,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIgsSB0NvbnRlbnQiFU5BUE9MQ09NLTEzMDIyNDEyNTEyOAw
DOH,"January 27, 2023",VACCINATION CERTIFICATION REQUEST UPDATED BOOSTER VACCINE,SUCCESSFUL,FOR UPDATE VAC. CERT. TO BOOSTER,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MTY3NjA0NjQyMjYM
NPC,"January 27, 2023",Text scams,PENDING,TO STOP THOSE KIND OF COMPANIES WHO ARE NOT REGISTERED AT BSP,01/01/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy0yMjgxODczNDI4MTUM
NBI,"January 27, 2023",Retrieve my money from scammers,PENDING,Retrieve money from scammers,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0yNzY4NjI0MjcyOTcM
DOH,"January 27, 2023",Number of disabilities in Provinces and cities of calabarzon,ACCEPTED,Architectural thesis,01/27/2018 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00NDk3MDEyMTM2MTYM
DSWD,"January 27, 2023",Medical assistance for lupus,PENDING,To get some cash assistance for my medications for my lupus.,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtMDYwMzEwODM3Njc5DA
NBI,"January 27, 2023",Stopping online lending apps from accessing contacts,PENDING,To help victims breath a sigh of relief,12/30/2022 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0xMDE3NzYyODYwMzIM
NAP,"January 27, 2023",Kasulatan ng Pagmamana ng Labas sa Hukuman na May Pagbibili sabisang lagay na lupa,PENDING,For paying Capital Gains Tax,03/22/2005 - 03/22/2006,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5BUC02MTI3MjMzOTA0MzgM
POPCOM,"January 27, 2023",The Teenage Pregnancy cases in Laguna,PENDING,Research and Development,01/01/2022 - 01/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BPUENPTS0xMDE1NjkxOTcyMjgM
NTC,"January 27, 2023",Sim card Loss,PARTIALLY SUCCESSFUL,Blocked the number immediately it was loss,11/01/2022 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy00MDQ5NTc5NzA2MjgM
DOH,"January 27, 2023",Vaccination Certificate,SUCCESSFUL,International Travel,01/10/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NjkyODM1NTk2OTYM
DOH,"January 27, 2023",Suicide rates in the Philippines from 2019-2022,ACCEPTED,Information to be used in a term project report for our Systems Dynamics subject.,01/01/2019 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NzE1NTA1NTczOTIM
DOTr,"January 27, 2023",Architectural Research,PENDING,To add more depth onto the problem of our research topic.,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItMzUyNTU0MzU5NzY5DA
BI,"January 27, 2023",Travel history,DENIED,Some countries I've been has no stamp on my passport,01/01/2005 - 01/01/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0JJLTQzNjcyNzU3NDkxOAw
NWRB,"January 27, 2023",Groundwater Map and Data of Bukidnon,PENDING,Formulation of the Land Use Development and Infrastructure Plan (LUDIP),01/01/2015 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIgsSB0NvbnRlbnQiFURFTlJOV1JCLTQ1MTY5NjEzNTU3MAw
DENR,"January 27, 2023",Groundwater Map and Data of Bukidnon,REFERRED,Formulation of the Land Use Development and Infrastructure Plan (LUDIP),01/01/2015 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItNzkyNDA2MjkxNTU4DA
PCSO,"January 27, 2023",Medications and laboratories for my lupus,ACCEPTED,Medical assistance for lupus,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tMjk0Mzk3NjU5NDc0DA
NTC,"January 27, 2023",Loss Sim Card,PARTIALLY SUCCESSFUL,Blocked sim card,11/01/2022 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy02OTI1NjI2ODU2ODQM
DSWD,"January 27, 2023",Medications and laboratories for my lupus,PENDING,To some help for my medications and laboratories,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtODg2NTgxNTkxMzgwDA
NPC,"January 27, 2023",Harassment of Online Lending Apps,PENDING,To stop the Harassment and threats,01/27/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy00MTYzNTU3MDI1MjYM
PSA,"January 27, 2023",2019 FLEMMS Survey,PENDING,Research,01/01/2019 - 12/31/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03NTU1MjA5ODYyMDcM
DFA,"January 27, 2023",Birth Certificate,PENDING,Apostille for travel to Jeddah Saudi Arabia next week,01/19/2023 - 01/26/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERGQS00NzU1NjgwMTIwODAM
LTO,"January 27, 2023",LTO Alarm for nissan sentra plate number zmy 102,PENDING,Checking lto alarm,01/27/2020 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy02MzY4OTEzODY4ODEM
DOH,"January 27, 2023",FOLLOW UP OCA ( COVID ALLOWANCE),ACCEPTED,FOLLOW UP OCA (COVID ALLOWANCE),03/01/2022 - 03/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02MDM1NDI4NTg2ODQM
DFA,"January 27, 2023",BirthCerticate,PENDING,Apositle for 4 yo,01/19/2023 - 01/27/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERGQS01MjUxMjIwNDkwNzYM
