agency,date,title,status,purpose,period_covered,link
DOT,"October 15, 2022",The Data or Statistics of Travelers at Vigan City.,PENDING,Feasibility Study for Renovating/Creating Future Airport.,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC02ODc1ODk0NDkxNzAM
DDB,"October 15, 2022",The number of drug rehabilitation surrenderers in South Cotabato and North Cotabato,PENDING,For thesis purposes,10/15/2017 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEREQi0yODg3NDUyNzQ1MzgM
NTC,"October 15, 2022",Lost phone / Stolen by the theft,PENDING,Track my phone and get it back if possible nor block cp# & IME to prevent from data privacy issues,10/12/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05MDQxNDQ4Njc0NjkM
DOTr,"October 15, 2022","Intermodal transportation terminal in San Jose Del Monte, Bulacan",PENDING,data for undergraduate thesis in architecture,10/14/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItODU2NzA1MzE1NzMyDA
DA,"October 15, 2022",Aquaponics Farm Requirements,PENDING,Undergraduate Thesis,09/30/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTUyODMzMjI4MjIxNAw
DOH,"October 15, 2022",Request for Change my Surname in Vaccine Certificate,PENDING,For Work Abroad,08/10/2021 - 09/07/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zNjg1OTk5NTQ2ODcM
NAMRIA,"October 15, 2022",soil type of kawit cavite,PENDING,Thesis,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtMjA0MDA3ODM0NzM2DA
SEC,"October 15, 2022",ONLINE LOAN APP HARASSMENT,PENDING,STOP THEM FROM SENDING HARASSING MESSAGES TO ALL MY CONTACT LIST,10/05/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy00MzkyNzM0MDEwNzUM
NPC,"October 15, 2022",ONLINE LOAN APP HARASSMENT,PENDING,Stop sending /harassing messages to my contact number,10/05/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy03MTg4NzgyNTg3ODQM
PSA,"October 15, 2022",The number of reported separated middle aged men in CALABARZON,PENDING,Research and Development,01/01/2015 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yMjQ2NjI0OTg3NzUM
DOH,"October 15, 2022",The number of suicide in Batangas by age,PENDING,Research and Development,12/31/2015 - 01/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MjU0MDQxNjU5NTMM
DOH,"October 15, 2022",The number of suicide in Batangas by age,PENDING,Research and Development,10/14/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03NTI5MzQ0NDE4NjcM
NBI,"October 15, 2022",harrasment thru text messages,PENDING,for stopping of death threats,09/01/2022 - 10/10/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0yODIyMDg4MDcyNDMM
DOH,"October 15, 2022",Site criteria of Drug rehabilitation in the Philppines.,PENDING,ARCHITECTURAL THESIS,09/21/2017 - 09/21/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03NTg3NTQ5MzU4OTcM
PSA,"October 15, 2022","Number of malnutrition cases per district in Laguna, Philippines",PENDING,Academic Research,01/01/2015 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0xOTQwNzIyNTA0NjUM
SEC,"October 15, 2022",Online lending application,PENDING,Anti ola,10/13/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy04MjgwMjI2NzMwMTAM
DENR,"October 15, 2022",V-37,PENDING,Verification purposes,01/01/1942 - 01/01/1965,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItMTYyMzkwNjY0NzUwDA
NHA,"October 15, 2022",Housing Data,PENDING,Undergraduate Thesis,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS02ODg1NjU3MjIxMjEM
PSA,"October 15, 2022",Information on Transportation Data in Metro Manila,PENDING,Research for Project in Transport Apps,01/01/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00ODQ3MTU1ODE4MzkM
DOH,"October 15, 2022",Request for maiden name,PENDING,travel to singapoe,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NzYzMzI2NTEyNjQM
DepEd,"October 15, 2022",Requesting For Learners Reference Number.,PENDING,Request for a PVT test to gain LRN.,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTM1MzA3MDM5MjA0MAw
DOH,"October 15, 2022",DOH Annual Health Reports in the Philippines,PENDING,Research,01/01/2020 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xMTAyOTg5MDg4NTUM
LTFRB,"October 15, 2022",Number of Jeepneys in San Pedro to Calamba,PENDING,Capstone Project,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkxURlJCLTAxMjIwNjg3MDM4OAw
DOH,"October 15, 2022","The number of reported TB cases in Dasmariñas, Cavite",PENDING,Research Study/Thesis,01/01/2015 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03Mzc1NzUzOTg2MDQM
DOH,"October 15, 2022",Vaccination Certificate,PENDING,For Visa Application,11/30/2021 - 07/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00ODI1MzU5Mzg2MDkM
EARIST,"October 15, 2022",Needs in Proposing an Adaptive Reuse Interior Design for El Hogar Filipino,PENDING,Interior Design Thesis,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE0VBUklTVC0xNTE4ODgyNDUxMDgM
AMLCS,"October 15, 2022",Certificate of Registration,PENDING,Opening of Bank Account,01/01/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkFNTENTLTg0NjA4ODc0ODcxOQw
NCCA,"October 15, 2022",Needs in Proposing an Adaptive Reuse Interior Design for El Hogar Filipino,PENDING,Interior Design Thesis,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DQ0EtNjgyNjcyODY2NjcxDA
CGA,"October 15, 2022","Geotechnical Data in Barangay San Jose, Antipolo Rizal",PENDING,Capstone Design,06/06/2022 - 09/26/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENHQS02MTgzODAxNDk1MDkM
DOLE,"October 15, 2022",Change claimant for dole akap,PENDING,For update,10/11/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtMDE5NTIzNDA1MjY1DA
DPWH,"October 15, 2022",Geotechnical Data in Barangay San Jose Antipolo City,PENDING,Research/Capstone Design,09/01/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNDc4MjA3MzYyNjY0DA
NBI,"October 15, 2022",TEXTING DEATH THREATS,PENDING,TRACING NUMBER THAT SENDING DEATH THREATS TO ME.,10/08/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0yMjQzODU4NzQxOTMM
PGLU,"October 15, 2022",San Fernando City Comprehensive Land Use Plan,PENDING,Architectural Research,10/02/2021 - 10/02/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBHTFUtNTU3NzA1MDkwOTk4DA
NatMu,"October 15, 2022",Request for an Interview,PENDING,Architectural Thesis,01/01/2017 - 10/11/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEk5hdE11LTE5NzQ4ODEzMjA1Nww
NatMu,"October 15, 2022",Details about the National Planetarium,PENDING,Architectural Thesis,01/01/2017 - 10/11/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEk5hdE11LTA4MjQyNzU4MDUzOAw
PSA,"October 15, 2022",National I'd philsys,PENDING,Change of delivery address,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0zOTE2NTMyOTQwMjMM
BLGF,"October 15, 2022",FY 2022 IRA,PENDING,Reference and guidance,01/01/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJMR0YtNjg0NzQwNDQyNDI2DA
MMDA,"October 15, 2022",PRFS Building Laws and Guidelines,PENDING,Architecture Capstone Research,10/15/2010 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtMjU5MDkxNjM0NTY5DA
DPWH,"October 15, 2022",Laws and Codes on Building Development,PENDING,Architecture Project,10/15/2017 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNTIyNjIyMTI5NTQ2DA
DOH,"October 15, 2022",FINANCIAL ASSISTANCE FOR HOSPITAL BILL,PENDING,FINANCIAL ASSISTANCE FOR HOSPITAL BILL OF MY FATHER,09/20/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02ODk0MjcxOTgxNjQM
NHA,"October 15, 2022",Squatting and Slum Dwelling in San Andres Bukid Manila,PENDING,Undergraduate Architectural Research: Fifth-Year Thesis,01/01/2018 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS0wMDY4NjE1ODE2NjgM
PCSO,"October 15, 2022",MEDICAL ASSISTANCE FOR HOSPITAL BILL,PENDING,FOR HOSPITAL BILL OF MY FATHER.,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tMjYzMjU0MjA5MTQ4DA
DepEd,"October 15, 2022",Total Population of Students in Manila,PENDING,Undergraduate thesis purposes,06/15/2021 - 10/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTc1Mzc1ODYyMjU4MAw
DOT,"October 15, 2022",The Data of Travelers at Ormoc Airport,PENDING,Research and Development,01/01/2016 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC00NDI0MDc3MTUzMTUM
LTO,"October 15, 2022",List of available plate number for Region 9 CY 2020-2021,PENDING,I want to see the status of my MC Plate no.,10/15/2020 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy0zNjUyODgzMTQxNzUM
DTI,"October 15, 2022",Market Sales of locally produced chocolate,PENDING,Product Research and Development,01/01/2017 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS04NzAxNjY0NTk2OTIM
UPV,"October 15, 2022",Market Sales of locally produced chocolate,PENDING,Product Development Research,01/01/2017 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFVQVi05NTEzOTUyODA4NDgM
PHC,"October 15, 2022",Philippine Heart Center Architectural Plans,PENDING,Thesis Purposes,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBIQy0zODQwOTE4NDA5ODQM
DTI,"October 15, 2022","The production, import, export, and consumption of Formalin in the Philippines",PENDING,Research,10/15/2012 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS03NTgxODkwMTQ2NzgM
DOH,"October 15, 2022",Number hospitals in Cavite and their capacity.,ACCEPTED,Research and development,10/15/2016 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xNDk3MjQyNDY3NTEM
DTI,"October 15, 2022",ONLINE LOAN HARASSMENT| DATA PRIVACY | RUDE CALLS | SOCIAL MEDIA POSTINGS,PENDING,TO SANCTION THE WRONG PRACTICE OF THESE ONLINE LENDING COMPANIES.,10/08/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS00MDYxNjg4NDU3ODYM
PCSO,"October 15, 2022",Certification on exemption of lotto agents/outlets from business/mayo's permit,PENDING,To display in our lotto outlets,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tMjk2Mzg5MzU5NDEwDA
DOH,"October 15, 2022",Vaccination Card,PENDING,Lost vaccine card,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yNjMxNjkwNTA0NjUM
DOT,"October 15, 2022",Hotel in Lipa,PENDING,Academic Thesis,09/16/2010 - 09/16/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC0xMDI3NjMyNTA0NTkM
NatMu,"October 15, 2022","Letter of Request for Thesis Proposal, ""Proposed Kalinga Cultural Center and Museum""",PENDING,Research and development. Will be used for architectural thesis proposal.,01/01/2017 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEk5hdE11LTA4NDA5NTYzNDU4OQw
NCCA,"October 15, 2022","Letter of Request for Thesis Proposal, ""Proposed Kalinga Cultural Center and Museum""",PENDING,Research and Development. Will be used for architectural thesis proposal,01/01/2017 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DQ0EtMjI1NzYyOTg4OTQwDA
BLGF,"October 15, 2022","Yearly total revenue of Coron, Palawan from 2016-2021",PENDING,Feasibility study,01/01/2016 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJMR0YtNDk4MTUxNDA0MTM4DA
DepEd,"October 15, 2022",Number of ALS Students,PENDING,Research,01/01/2012 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTMzNDQ0NDU1MTk1OAw
BIR,"October 15, 2022",Request for TIN Verification Slip,PENDING,Application of Housing loan to Pag-ibig,08/30/2016 - 10/14/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi02MjM2MjU3Nzk1MzQM
GCG,"October 15, 2022",LIST OF GOCC WITH PENDING CPCS ATI,PENDING,For information dissemination purposes.,10/01/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEdDRy03MDgwMzc3OTk0MTgM
NCDA,"October 15, 2022",Statistical data of children and adult with Autism specifically in Laguna and Cavite,PENDING,Thesis project,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DREEtNjI5Mjk3ODg0MjEyDA
DOT,"October 15, 2022","Letter of Request for Thesis Proposal, ""Proposed Kalinga Cultural Center and Museum""",PENDING,Research and Development. Will be used for architectural thesis proposal,01/01/2017 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC0zNzM2NTgxMzE3OTEM
CIAP,"October 15, 2022",GUIDILINES ON PCAB UPGRADE FROM LICENSE CATEGORY D TO B,PENDING,FOR ADDITIONAL INFORMATION ON OUR UPGRADE,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNJQVAtMTc2MzEzMjQzODEyDA
BatSU,"October 15, 2022","CLUP, CDP and Zoning Plan of Batangas",PENDING,Architectural Study,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkJBVFNVLTE0MTY4Njg0NjM1Mgw
DOH,"October 15, 2022",Number of Vaccine Distributed,ACCEPTED,Research,01/01/2020 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02OTc0MjU3ODEzNzcM
DOH,"October 15, 2022",Updated booster vaccine shots,PENDING,Sending as application requirments,01/25/2022 - 01/25/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01OTkzMjU2MTc4NTIM
NBI,"October 15, 2022",Employment,PENDING,Employment,10/15/1999 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01MTA3NjM4NzQ2MjQM
OCD,"October 15, 2022",Number of Deaths and Total Damages Caused by 7.2 Earthquake in Bohol,PENDING,Research and Development for PSA Bohol's Countryside in Figures 2022,01/01/2013 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9DRC0wNzYzMjM3ODM1NjIM
BJMP,"October 15, 2022",Quezon Province Jails Statistical Data,PENDING,Research,01/01/2012 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJKTVAtMjE5NTMwNTEzNzQ1DA
PSA,"October 15, 2022",Factors Affecting the Business Performance of Micro Business Enterprises in Las Piñas amidst of Pand,PENDING,To know what factors that affect the business performance in Las Piñas.,01/01/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00MzYyMTUyNjA4ODMM
DOJ,"October 15, 2022",NPS Docket No. XV-09-INV-17A-0039,PENDING,"background check, work related",01/01/2015 - 10/14/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSi04MjY2NDg2NzcxMTEM
NTC,"October 15, 2022",Galaxy J7 Prime (Lost),PENDING,The thief won't be able to use nor sell the phone,10/14/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy01NzMxMDc0NzYxNTAM
DA,"October 15, 2022",Prices of Fertilizers,PENDING,Research,01/01/2012 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTE2Njg1NTI4NjEwOQw
BFP,"October 15, 2022",The number of fire incidents in Valenzuela City,PENDING,Academic research and development use,01/01/2018 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJGUC03NjIyOTMyNzMyMzUM
PSA,"October 15, 2022",2018-2021 Labor Turnover Survey Raw Dataset,PENDING,Undergraduate Thesis,01/01/2018 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00NzUzNTM5ODI0ODIM
NBI,"October 15, 2022",Online scammer,PENDING,To report online scammer,10/14/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0xMzY1MDc1MDgyMTEM
DOH,"October 15, 2022",Requestiong for complete name pn Vaxx Certificate,PENDING,Vaxx Cert. For work and travel,08/09/2021 - 01/04/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NzQ5MjQ3MDU0MDQM
PSA,"October 15, 2022",2018-2021 Labor Force Survey Raw Dataset,PENDING,Undergraduate Thesis,01/01/2018 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04OTIyNzY4ODIwNDMM
BJMP,"October 15, 2022",CALABARZON Jails Statistical Data,PENDING,Academic Research Purposes,01/01/2012 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJKTVAtMjgxNTk3NTQ4NjkwDA
DPWH,"October 15, 2022",Members of Environmental Social Safeguards Division-DPWH,PENDING,Verification for Letter Recipient,01/01/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtODA4MzMyODM5NjA4DA
DepEd,"October 15, 2022",Tacloban City Public School,PENDING,For Architectural Capstone purposes only.,01/01/2015 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTU3NDEzMzAzNzgzOAw
DPWH,"October 15, 2022",Bataan-Cavite Interlink Bridge,PENDING,Research and Development,05/01/2020 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNjM0ODIwMzQxNjAwDA
PSA,"October 15, 2022","Population Information on Lipa City, Batangas",PENDING,Case Study,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05ODA5MDAzNzAyNTEM
JJWC,"October 15, 2022",Data on Youth Centers,PENDING,Undergraduate Thesis,01/01/2017 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUpKV0MtMzMxMjEzNzQ2Mzk3DA
DPWH,"October 15, 2022",Approved Materials Price Data and Standard Labor Rates,PENDING,Will used as reference to validate our ongoing projects and for the evaluation of potential projects,07/01/2022 - 09/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtNjc3NzU3OTkwNTIzDA
DENR,"October 15, 2022",For transfer of lot ownership with the municipal assessor's office,PENDING,Transfer of Ownership,07/26/2021 - 07/26/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItMTE4ODkyNDQxNDY1DA
LRA,"October 15, 2022",T-632019,PENDING,For legal purposes,03/06/2006 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS03ODcxMTk2NTAyMDkM
DOH,"October 15, 2022",vaxcert PH,PENDING,for travel,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yNzY3MzQzMDU1NjgM
DOH,"October 15, 2022",Space Requirements for Psychiatric Hospital,ACCEPTED,Thesis,10/15/2022 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NzA3MDIwODI4OTEM
DENR,"October 15, 2022",For transfer of lot ownership with the municipal assessor's office,PENDING,Transfer of Ownership,07/26/2021 - 07/26/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItMTQxNDczOTUwMTk3DA
DILG,"October 15, 2022",Disiplina Village Housing,PENDING,Research,01/01/2015 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJTEctMTY1NjM1NDM1MDkwDA
AFP,"October 15, 2022","Data on the number of active military regular, enlisted, and reservist personnel",PENDING,Research project on civil-military relations,01/01/2020 - 10/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEFGUC03MDU3NzcyMDAxNjEM
