agency,date,title,status,purpose,period_covered,link
DILG,"June 15, 2023",Monthly Lockdown Table january 2020 till January 2023,PENDING,Research,01/01/2020 - 01/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJTEctNzM5MDUxNDU3MjU3DA
UCBCF,"June 15, 2023","number of abandoned, neglected and indigent elderly",PENDING,thesis research,01/01/2020 - 01/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiElVDQkNGLTEwNzQ2MjY4NjAwMww
DepEd,"June 15, 2023",National Exit Assessment Result,ACCEPTED,Research and Development,06/01/2016 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTI2MzkxMDI5MjQ5OQw
LMB,"June 15, 2023",Latest Comprehensive Land Use Plan (CLUP) of Cebu City,PENDING,Undergraduate Architecture Thesis,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItMzM5NTk1NDAyMjU3DA
NTC,"June 15, 2023",Stolen phone,PENDING,Gusto Kong e report at ipa trace or block Yung phone ko dahil ninakaw ito,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy04MTIzNDI4MDcxMTMM
NSWMC,"June 15, 2023",Total Waste Generation Rate in the Philippines from oldest to latest,PENDING,Academic Research,07/15/1999 - 07/25/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEk5TV01DLTQ2NjE5NTI3OTU1OAw
LMB,"June 15, 2023","CLUP Tuguegarao, Cagayan",PENDING,Architectural Design Thesis Proposal,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItMjA0NDQyOTc5Mjg2DA
CEZA,"June 15, 2023",Latest CLUP of Cagayan Valley,PENDING,"I'll use it for academic purposes, specifically for a design thesis proposal.",06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNFWkEtODA4MTQ3MjAwMjA2DA
PNP,"June 15, 2023",Warrant of Arrest,PENDING,For Information,05/01/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC03MjEyOTIxODE0ODgM
CHED,"June 15, 2023",Philippine Public Safety College (PPSC) and Philippine Public Safety Academy (PPSA),PENDING,Research on educational institutions,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMjYxMTAzNjY3MTc5DA
BIR,"June 15, 2023",bir 2316,PENDING,for empoyment requirement,01/01/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0yMDQ1OTUxMjExODgM
HDMF,"June 15, 2023",Ofwhousing,PENDING,Ofwhousing Nhp,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUhETUYtOTU1NzEzNDY1NDMxDA
DA,"June 15, 2023",Lists of commercial hydroponic farms in Muntinlupa and Las Pinas,REFERRED,Academic research,02/20/2020 - 06/14/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTg0MjYyNjg3MzM0Nww
DDB,"June 15, 2023",Design Standards for Community-based Treatment Center,PENDING,Architectural Thesis,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEREQi05ODQ4OTc3NTQ5NDIM
DOH,"June 15, 2023",Design Standards for Community-based Treatment Center,ACCEPTED,Architectural Thesis,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NDgwNzk4MDUyMzMM
MMDA,"June 15, 2023",motorcycle accident data base,PENDING,academic research,01/01/2022 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtMzEyNjAyNDg4MzEwDA
ECC,"June 15, 2023",ECC CASH ASSISTANCE STATUS,SUCCESSFUL,FINANCIAL ASSISTANCE FOR CHILD WITH SPECIAL NEEDS,11/01/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEVDQy01NDE5MzY4MzEwNDIM
PCW,"June 15, 2023",The number of reported VAW cases from the year 2022-2023,PENDING,Research purpose,01/01/2022 - 01/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBDVy0wMzA2MjU2Mzg2OTUM
LRA,"June 15, 2023",Certification of Status of Land,PENDING,For Titling,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS03MjgyNDYzMjMwNDAM
CHED,"June 15, 2023",Ched certificates TUP MANILA,PENDING,Membership requirement in society of engineers UAE,06/01/2003 - 03/28/2008,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMDg4NjUwNzczMDM3DA
PSA,"June 15, 2023",The average income and child labor rate in the Philippines,PENDING,Research,06/15/1980 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03OTA3NDE1NzUxMzIM
NTC,"June 15, 2023",Requesting to block my stolen phone,PENDING,NTC,10/23/2021 - 06/14/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0xODc1MDY5NDI2NTgM
CHED,"June 15, 2023","Data of freshmen in college per discipline for 2020-2021, 2021-2022",PENDING,Research and Planning,07/01/2020 - 05/15/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNDUzNDc4Nzk3MDA0DA
CHED,"June 15, 2023",Number of Private and Public Colleges in the Philippines in 2022,PENDING,Research and Planning,01/01/2022 - 12/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNzEzMTQ3OTY2NDU3DA
CHED,"June 15, 2023",State Medical School Tuition Fees and Budget Allocation,PENDING,Research,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMTU3Njc5Mjc0OTQxDA
NTC,"June 15, 2023",Lost Phone,PENDING,To deactivate my Globe sim card and Talk and text Sim card registered in my name,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0zNTU2MzIwNzcxNDUM
CHED,"June 15, 2023",Number of Public and Private Colleges in the Philippines in 2015,PENDING,Research and Planning,01/01/2015 - 12/30/2015,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtODk4NTE2NjE3MDcxDA
DepEd,"June 15, 2023",Form 138,ACCEPTED,college admissions requirements,06/05/2016 - 06/05/2016,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTUzNzc3MTM4ODIyNgw
NTC,"June 15, 2023",Lost Vivo X50 Pro,PENDING,To find my lost phone,06/13/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy04NzU4NzYyMTY4NTAM
PNP,"June 15, 2023",IRR OF RA 11917,PENDING,Reference,04/24/2023 - 05/17/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC03OTM1MTQ3NTMzMDQM
PAGASA,"June 15, 2023","Daily Atmospheric Data for Alabel, Sarangani Province (2017-2023)",ACCEPTED,Research,01/01/2017 - 04/30/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS0xMjAwNDMwNDAzNzMM
DOLE,"June 15, 2023",Certificate of Employment,PENDING,Job Requirement,06/10/2019 - 07/05/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtNzIxNDY4NjM5OTI0DA
DOLE,"June 15, 2023",Certificate of Employment,PENDING,Job Requirement,06/10/2019 - 07/05/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtNjY5MzMwMDQ0MTc5DA
BIR,"June 15, 2023",RDO Code,PENDING,Pre-employment,06/18/2018 - 06/14/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0wNjA4NTc0Mjc5MTgM
PSA,"June 15, 2023",Change of National ID Phone Number,PENDING,Lost my old phone number,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04NDIwMDcwOTYwNTUM
DOH,"June 15, 2023",TOP 10 LARGEST PRIVATE HOSPITAL IN THE PHILIPPINES IN TERMS OF BED CAPACITY,ACCEPTED,Advertising.,01/01/2022 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02OTc3NzYxMzY4NzkM
SSS,"June 15, 2023",SSS Certification of No Loan and SSS E1 Form,PENDING,Pre-Employment,12/18/2018 - 06/14/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy04NjYwNzM3MjQwMjUM
CHED,"June 15, 2023",List of Universities and Colleges that offer Doctor in Information Technology,PENDING,Research.,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNTY0MzI0NTI5Mzc0DA
DOE,"June 15, 2023",Annual Energy Consumption of Resorts in the Philippines,PENDING,Undergraduate Thesis,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS00MTcyMzc0NjY4NTIM
LRA,"June 15, 2023",Certificate of Transfer Title,PENDING,Land title verification,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS0zMTAwODM2OTg3OTIM
DepEd,"June 15, 2023",HIGH SCHOOL DIPLOMA,ACCEPTED,Overseas Employment,06/09/2008 - 07/06/2012,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTcwNjgwMjk2MDYzNAw
DSWD,"June 15, 2023",Shapefiles of evacuation centers in NCR and Iloilo Region,PENDING,Research,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtNDQ3NzMyNDkwNTYyDA
OCD,"June 15, 2023",Shapefiles of evacuation centers in NCR and Iloilo Region,PENDING,Research,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9DRC04ODU5Mjg4OTU0NzAM
DOH,"June 15, 2023",Change date of birth,SUCCESSFUL,Requirements,06/14/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03NjM4MDY1NTIyNDAM
BIR,"June 15, 2023",Tin number,PENDING,Bank documents,03/01/2008 - 04/06/2010,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi00MzMxNjEzODg2MzYM
CGA,"June 15, 2023",City Ordinance No. 2000-049 as amended by City Ordinance No. 2003-148,PENDING,Research,01/01/2000 - 12/31/2003,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENHQS03OTIxNjIyNTQwMDEM
NEA,"June 15, 2023",Recent MFSR of NORDECO,PENDING,Research and Development,01/01/2023 - 03/31/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5FQS04NjM3MTU0NjY0MDUM
LRA,"June 15, 2023",Transfer of Certificate Number 4580,PENDING,Verification,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS0xNzgxMzQ1MzY0MjEM
DOH,"June 15, 2023",Vaccination Certificate,ACCEPTED,For Employment Abroad,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NjIxNTU3NjI1MTEM
CHED,"June 15, 2023",The total number of enrolled college students for acdemic year 2022-2023 in Las Pinas City,PENDING,Undergraduate Thesis,06/15/2022 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMjQ2NjA0MzExMjkyDA
PNP,"June 15, 2023",Total number of arrested person with a case of illegal gambling at Quirino Isabela,PENDING,For Research,01/01/2021 - 06/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0xOTg2ODM1Njg5ODkM
LMB,"June 15, 2023",CLUP (Comprehensive Land Use Plan) Binan Laguna,PENDING,For my academic Research,01/15/2015 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItNjUwNDc4NDQ4MzA2DA
PSA,"June 15, 2023",Change of NATIONAL ID delivery address,PENDING,Change of NATIONAL ID delivery address,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03MDAzNjkwNTIwODQM
PSA,"June 15, 2023",NATIONAL ID,PENDING,Identification purposes.,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02NzQwMzU0NTA2NDQM
IC,"June 15, 2023",Audited financial statements,PENDING,Research,01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTE2NTk0NzI2MDMxMww
IC,"June 15, 2023",Standard chart of accounts for composite insurance companies,PENDING,Research,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTY3MTc4NTA4ODUxMgw
PSA,"June 15, 2023",Request for TRN of Philsys ID,PENDING,To have information and im going to use it to verified my account in gcash,01/15/2022 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02OTYzMTczNzQzOTgM
BUCOR,"June 15, 2023",Leading Causes of Death Among PDLs,PENDING,Undergraduate Research,01/01/2017 - 05/30/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkJVQ09SLTIwNTIyODU4MTk1NQw
PUP,"June 15, 2023",Number of CAF graduates from PUP Sta. Mesa Year 2018 and 2019,PENDING,Research purposes,01/01/2018 - 12/31/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBVUC0zNzYyNjQ2NTUwMzcM
NTC,"June 15, 2023",Stolen Laptop - Requesting for assistance,PENDING,Seeking assistance,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05NjQwNzQxMDY4NzUM
BIR,"June 15, 2023",No Tin Verification Slip Request,PENDING,Employment Purposes,05/19/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi05NjMwMDM2MDgyOTMM
NTC,"June 15, 2023",lost phone,PENDING,track my phone,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy00NzA2NjA1MDUyODYM
NTC,"June 15, 2023",Stolen Phone,PENDING,Find a Stolen Phone,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0yNzM3ODY1NDY5NjUM
NPC,"June 15, 2023",Data Privacy Consent of Individuals with Corporate Ownership,PENDING,Research,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy0wMjc0MzQ0Mjc2MTcM
PNP,"June 15, 2023",Crime Statistics of Mansalay for the CY 2023(January to May),PENDING,For my thesis study,01/30/2023 - 05/30/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0wNzUxMzYzMDYyMjcM
SEC,"June 15, 2023","Close Taga Cash, PERA MOO Lending App",ACCEPTED,to please close Taga Cash and PERAMOO lending app,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy0xNjE0Mjk0OTIzNDAM
NAPOCOR,"June 15, 2023",NPC True Cost Generation Rate Off Grid Areas,PENDING,Research,01/01/2022 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFE5BUE9DT1ItOTg5NTg3MDE1MTk4DA
BFP,"June 15, 2023",2019 Revised IRR of RA 9514 “The Fire Code of the Philippines”,ACCEPTED,research and study,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJGUC05Nzc5MjE3ODM2NzkM
PSA,"June 15, 2023",Philippine national ID tracking number,PENDING,Tracking,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yNDM0NTg4NDgzOTMM
NHA,"June 15, 2023",nha projects for ofw in Pangasinan,PENDING,inquiries,01/01/2023 - 06/14/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS0xMzU3NjUzMTAzNzUM
NTC,"June 15, 2023",Abdul Cabir Delagan DatuOto,PENDING,National ID,11/11/2021 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05NDA4NzY0ODYzODAM
LLDA,"June 15, 2023",Comprehensive Plan Information and Recent Updates on Laguna Rehabilitation Plan and its Preservation,PENDING,Research Thesis,05/15/2019 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIgsSB0NvbnRlbnQiFURFTlJMTERBLTM0MzUxOTUwMDkzNww
LMB,"June 15, 2023",PSU-239605,PENDING,Titling application verification,06/15/1960 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItOTIzNzAzMDg1ODY3DA
DENR FMB,"June 15, 2023",List of Approved and Pending Logging Permits,PENDING,Research for internship,01/01/2015 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJGTUItNTc5NzU2NDEwNDU2DA
PRC,"June 15, 2023",Lost NOA,PENDING,To get my license,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy05NDIzNTgxMDgwMjMM
DPWH,"June 15, 2023",CONSTRUCTION MATERIALS PRICE DATA,PENDING,Estimation Purposes,06/15/2023 - 06/15/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMzQ1OTc5ODM1MzA4DA
