agency,date,title,status,purpose,period_covered,link
DSWD,"February 24, 2023","The number of Orphans, Abandoned, and Neglected children in the Philippines",PENDING,A Research Study for Architectural Thesis Student,01/01/2018 - 02/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtNTA1Nzk3NTUxODcxDA
DOH,"February 24, 2023",Special Risk Allowance as of June 2021,ACCEPTED,For legal basis of action on releases of SRA,12/15/2020 - 06/30/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wNTAxOTgyMzMyMjEM
NTC,"February 24, 2023",IMEI Blocking Request for Stolen Cellphone,PENDING,IMEI Blocking Request for Stolen Cellphone,02/15/2023 - 02/22/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0yMzE3MDQxNzk3NDAM
NAP,"February 24, 2023",Birth Certificate of Felicidad Salmorin Grejarte,PENDING,Her birth certificate is one of the requirements for Senior Citizens Program here in our barangay,11/22/1932 - 11/24/1932,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5BUC04MzAwNTUxNjIwMDIM
PNP,"February 24, 2023",The number of reported Violence against Children (VAC) in Bicol Region and in Camarines Sur,PENDING,Research,01/01/2016 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0xNjY3NTkzODkyMDUM
NTC,"February 24, 2023",Stolen phone,PENDING,Block stolen phone,10/28/2022 - 11/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0zODU2OTEzMDE1MTUM
NTC,"February 24, 2023",IMEI Blocking Request for Stolen Cellphone me,PENDING,IMEI Blocking Request for Stolen Cellphone,02/15/2023 - 02/22/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy04ODgwMTM2NjQ3ODQM
NBI,"February 24, 2023",Payment Refund for NBI Clearance,PENDING,NBI Clearance new appointment made.,02/24/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS00NjQ0ODg5OTY0NjAM
NTC,"February 24, 2023",SIM Registration Reference Number,PENDING,PNP Personal Data Sheet,12/01/2022 - 02/04/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0xODcwNTQ3MzEzMTUM
NSWMC,"February 24, 2023",Healthcare Waste Generation in Pasay City,PENDING,Thesis,01/01/2018 - 02/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEk5TV01DLTIwMDYwNzIyMTU3Nww
DND,"February 24, 2023",ROTC serial number,PENDING,For my record,06/01/1997 - 08/01/1999,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERORC0zNDExMTEwOTcyNTUM
DOH,"February 24, 2023",Latest List of Levels of Hospitals in Pasay City,PENDING,Thesis,02/24/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00MjgyMzY5NjAyMjMM
NTC,"February 24, 2023",Reporting scammers phone number,PENDING,Reporting scammers number,02/24/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy02ODU5Mzk1NjA5OTcM
DOH,"February 24, 2023",Number of Beds for Every Hospitals in the Philippines,PENDING,Research and development,01/01/2018 - 01/04/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NTc1NDQyNTYxODIM
DOH,"February 24, 2023",Levels of Hospitals in Pasay City (Latest List and Contact Information),PENDING,Thesis,02/24/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05ODY0NDUwMDc2NjEM
DOE,"February 24, 2023",Suppliers of Sustainable Aviation Fuel,PENDING,Academic purposes (MBA),01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS0xNjEyOTgxNzM4MDYM
SEC,"February 24, 2023",Financial Statements of Airlines,PENDING,Academic purposes (MBA),01/01/2019 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy05NTc0ODk1NzMzOTIM
DOLE,"February 24, 2023",MAG REREKLAMO SA AGENCY,PENDING,HULUGAN ANG BENEFITS. BIGYAN KAMI NG PAY SLIP,09/05/2022 - 02/16/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtNjI5NzQ5MTQ3ODMzDA
NBI,"February 24, 2023",Cancel Report of Foul Sex Video against William Vincent Marcos,PENDING,I want to have a silent and simple living,02/24/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zNDczODA0NTUxMzYM
NBI,"February 24, 2023",To trace the number and file a case,PENDING,To file a case,02/01/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS03MDEwMTUxNDQxMDMM
PNP,"February 24, 2023",Highest number of CICL in the Philippines by region,PENDING,Architectural Thesis,01/01/2018 - 12/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0xNDU5OTM2OTAyNTkM
DepEd,"February 24, 2023",ALS Diploma/Certificate,PENDING,Work,01/01/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTQxMjI0MTgyMjY1Nww
DOH,"February 24, 2023",Recent Vaccination Rates by Region in the Philippines,PENDING,"For my class reporting on February 27, 2023",02/23/2010 - 02/20/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xMDE0NDI2OTk5MjYM
NBI,"February 24, 2023",Loan Moto Sending Harassment,PENDING,For Safety Purposes,02/24/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS03MjY2ODI4Nzk0MTAM
UsaP,"February 24, 2023","Number of Low-income Households in Brgy. Pinagbuhatan, Pasig City",PENDING,Research/Thesis purposes,01/01/2021 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtMzIyMjEzNzM3NjIyDA
DSWD,"February 24, 2023","Total number of cnsp, car, and vac in every region in the philippines from 2015 - 2022",PENDING,For my design capstone project,02/24/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtNDgzMDczODE0NjYxDA
BIR,"February 24, 2023",eTIN confirmation.,PENDING,For employment,07/01/2018 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0wOTkxMDcwMTc2NDEM
DSWD,"February 24, 2023",Number of Sexually Abused children in central luzon from 2015 - 2022,PENDING,For my capstone design project,02/24/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtNzY0MTkwMjE1MjU3DA
DSWD,"February 24, 2023",Number of children who are physically and emotionally neglected in Central Luzon from 2015-2022,PENDING,For my capstone project,02/24/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtMDg0NTI1OTc3MDcyDA
NBI,"February 24, 2023",Bright mega mall and Morning Bay,PENDING,Scam me66,02/07/2022 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS02ODY3NTQyNzQ4MzUM
NTRC,"February 24, 2023",Requesting for Bir 2316,PENDING,For employment requirements,06/15/2022 - 01/05/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5UUkMtNzgxMDI0NTAzMDQ3DA
PSA,"February 24, 2023",Number of Enrollees in IT Courses in Region 8,PENDING,Research and Development,02/24/2015 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wNzgwNjg5Mjg5MDMM
PAGASA,"February 24, 2023",Angat River Level Changes (near Pulilan and Calumpit) in 2020 and 2022,PENDING,Thesis,01/01/2020 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS02NDkxNjc0OTczNzkM
CHED,"February 24, 2023",Number of enrollees in IT courses in Region 8,PENDING,Research and Development,02/01/2015 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMzAwNjk4NzE2NDkxDA
NBI,"February 24, 2023",Bright mega mall and Morning Bay,PENDING,Scam me,02/07/2022 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01OTc3MjgzMjI0MDIM
BIR,"February 24, 2023",RAMO 1-2020,PENDING,"work, tax compliance",01/01/2020 - 02/04/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0xNjUzMjU1NzI0MDMM
NKTI,"February 24, 2023",The number of Medical Interns in NKTI,ACCEPTED,Undergraduate Thesis,01/01/2019 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5LVEktNTI0MzQzMDM3ODYzDA
CVSC,"February 24, 2023",English as Medium Instruction Certificate,PENDING,For my student visa,10/16/2016 - 08/22/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNWU0MtNDA2MzgyNjUwNTkwDA
CAAP,"February 24, 2023","building height limit in mabalacat, pampanga near an airport",PENDING,Architectural Thesis,02/24/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNBQVAtOTk3MDA0MjUxMzk4DA
AMLCS,"February 24, 2023",Certificate of Registration,PENDING,Bank Requirements to Open a Business Account for Real Estate Services.,02/24/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkFNTENTLTYyNTI0MDY4MzI1Mgw
NTC,"February 24, 2023",Request to block my stolen cellphone,PENDING,To block my stolen cellphone,02/23/2023 - 02/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0yODM2OTA5ODI4NDUM
PSA,"February 24, 2023",The Number of Medical Interns in Region III-Central Luzon,PENDING,Undergraduate Thesis,01/01/2019 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS01NzM5MjU3MjMwNTEM
DOH,"February 24, 2023",The Number of Medical Interns in Region-III Central Luzon,PENDING,Undergraduate Thesis,01/01/2019 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MTA5NjYzNDQ0ODUM
BIR,"February 24, 2023",BIR Stamped TIN verification slip OR a screenshot of your TIN from BIR website via Revie Chat Box (l,PENDING,Job Requirements,09/13/2021 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi05ODE0OTgxMTkwNzAM
IC,"February 24, 2023",VUL passer,PENDING,Personal use,02/11/2023 - 02/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTYxNDI3Njg5MjAwMww
IC,"February 24, 2023",VUL and traditional exams,PENDING,Job application,01/01/2023 - 02/11/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTg2NDc1NTM1MzIyOAw
DOH,"February 24, 2023",VAXCERT,PENDING,Applying abroad,02/24/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01Nzk2ODAwMTg3MTcM
CHED,"February 24, 2023",number of enrollees for IT courses in region 8,PENDING,Thesis,01/28/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtODExNTU1NTY3MDQ2DA
CHED,"February 24, 2023",number of enrollees for animation courses in region 8,PENDING,Thesis,01/28/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMzM5MTU1MjgyNjkxDA
DOH,"February 24, 2023",Cancellation of vaxcert update request,PENDING,Visit relatives abroad,08/09/2021 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00Mzc5NDk3Njk2MTYM
NBI,"February 24, 2023",Harassment and Death Threats thru text messages,PENDING,to stop this kind of text messeges that can affect to my emotional health,01/01/2023 - 02/24/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS03NDM3MjYyNDM2MTcM
PNP,"February 24, 2023",Crimes reported against women,PENDING,Research,02/24/2018 - 02/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC03Mjg3MTQxODg5OTgM
PSA,"February 24, 2023",Number of reported cases against women,PENDING,Research,02/24/2018 - 02/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02MTE1OTUzNDA0ODQM
