agency,date,title,status,purpose,period_covered,link
ITDI,"December 13, 2022",Environmental Technology Verification,PENDING,Research,12/12/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUlUREktNDk5MDU4MTcyNTQ1DA
PAGASA,"December 13, 2022",Number of climatologists in the Philippines,PENDING,Thesis purposes,12/12/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS0wMjAwNzA4MjgzNjIM
DepEd,"December 13, 2022",Annual Reports of DepEd between 1972-1985,PENDING,Research,09/22/1972 - 12/31/1985,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTM3OTg5MTUwMTUxOQw
DFA,"December 13, 2022","Cultural and educational treaties, and agreements between US and Philippines between 1972 to 1985",PENDING,Research,09/22/1972 - 12/31/1985,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERGQS02NzI0MzA0MDkwODQM
MMDA,"December 13, 2022",Disaster Risk Reduction and Management Plan of Caloocan City,PENDING,Research,12/12/2022 - 12/13/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtMDgyNzA0NjU3NTMxDA
PSA,"December 13, 2022","2022 IRA of Bacoor City, Kawit, Noveleta, Cavite City, Rosario, Tanza, Naic, Maragondon, Ternate in",PENDING,Research and Development,01/01/2022 - 12/13/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00OTgzNjc0ODQ0MTYM
NBI,"December 13, 2022",NBI CLEARANCE,PENDING,NBI CLEARANCE,07/15/2022 - 08/08/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS04NDQ3MzQ3MDc1OTAM
DTI,"December 13, 2022","List of PCAB contractors in Tuguegarao City, Cagayan with address",PENDING,Thesis,12/13/2022 - 12/13/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0zMDY1NDEzMjg4MTAM
NAMRIA,"December 13, 2022","Land Classification map and BFd Admin Order of areas of.. Paranaque, Pateros , taguig Paranaque",PENDING,Document gathering information research documentation,06/01/1967 - 06/01/1968,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtNzU2NTQ4MzIyNDIwDA
DepEd,"December 13, 2022",NAT RESULT,AWAITING CLARIFICATION,Graduate Study Quantitative Research,06/01/2018 - 06/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTYxODUzMTQ5Nzk1Mgw
DepEd,"December 13, 2022",High School transcript of Record,SUCCESSFUL,For Employment record,06/06/2005 - 04/03/2009,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTYwOTkxODE4ODIyNgw
BI,"December 13, 2022",Travel records certificate,PENDING,For travel to Taiwan,05/19/2015 - 10/26/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0JJLTYwMDgzNTQ2Nzg2OQw
PSA,"December 13, 2022",The number of child abuse cases in the Philippines,PENDING,Thesis,01/01/2017 - 12/30/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00MzA3MzQxMjQ4ODQM
NBI,"December 13, 2022",Criminal record,PENDING,Board exam,01/01/2005 - 12/13/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0xMzExODYyODgxMTUM
LMB,"December 13, 2022",Cadastral map,PENDING,for reference only and future use,12/13/2003 - 12/13/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItOTYyNDcwODQyOTI0DA
NTC,"December 13, 2022",Sim card Regustration,PENDING,Registration of sim card,12/13/2022 - 12/13/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy00NzcyMDU0Mzg0NTgM
DOE,"December 13, 2022",Biomass availability from 2015 up to Nov 2022,ACCEPTED,Research and Development,01/01/2015 - 11/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS03OTQ0NjkyNTE3NTkM
PSA,"December 12, 2022","Number of People in the Muslim Community in Quaipo, Manila",PENDING,Thesis,12/12/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0yNTgwOTE3Njk0MTMM
DTI,"December 12, 2022",Fast food Restaurants in Muslim Community in Quiapo,PENDING,Thesis,01/01/2017 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS03MDMyMjI2NjQ2ODEM
PSA,"December 12, 2022",Population of each age bracket in every barangay in Antipolo,PENDING,School research,01/01/2020 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS01NzI3Nzg5NDA3NzUM
CBAA,"December 12, 2022",VaxCert Request - International Travel,PENDING,International Travel,12/12/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNCQUEtNzQ4OTI1NzQzODE5DA
DOJ,"December 12, 2022",Criminal case verification,PENDING,For verification,01/01/2022 - 12/10/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSi0xNzA3NTMxNzcyMDQM
DepEd,"December 12, 2022",Collated reports of passing rates in School Years 2018 to 2022,AWAITING CLARIFICATION,Academic Investigative article,01/01/2018 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTkwNzc2MDc3ODY3Ngw
PSA,"December 12, 2022","Total Number of Muslim in Quiapo, in Manila, and in the Philippines",PENDING,Research,01/01/2017 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS05ODQwMDkzNjE5NTQM
NBI,"December 12, 2022",Locate/Track the person,PENDING,Bring back the phone,12/10/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zNDQyMzY5NzQ1MjQM
NBI,"December 12, 2022",CALL SCAMMER,PENDING,TO REPORT A SCAMMER AND GET MY MONEY BACK,12/12/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS05NTQ2NTkzOTIzNzYM
DOST,"December 12, 2022",Number of climatologists in the Philippines,REFERRED,Thesis purposes,12/12/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPU1QtMjIxNTUwOTQwMjA5DA
CBAA,"December 12, 2022",VaxCert Request,PENDING,International Travel,12/12/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNCQUEtODA4MDc1OTM0ODA4DA
AFP,"December 12, 2022",Reservist rank file I.d no. ROTC 1995 U I C,PENDING,Information and guidance,06/01/1993 - 06/01/1995,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEFGUC05ODAzMjQ2MjE1NjEM
DepEd,"December 12, 2022",National Achievement Test Result in Science for SY 2018-2021 and Latest PISA and TIMSS Result,AWAITING CLARIFICATION,Thesis Purposes,01/01/2018 - 07/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTI3ODYwODcyOTIwNAw
PSA,"December 12, 2022","Dengue Cases in Los Banos, Laguna",PENDING,Research and Development Purposes,01/01/2019 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS02MzczNDcxMDIwODIM
UPLB,"December 12, 2022","Number of College Dropouts in Los Banos, Laguna",PENDING,Research and Development,01/01/2019 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVQTEItNjQ4NjE3MTk4MDQwDA
DOH,"December 12, 2022","Dengue Cases in Los Banos, Laguna",ACCEPTED,Research and Development,01/01/2019 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NTU5MTgwNTEwMTUM
PSA,"December 12, 2022",URequest for Data Set of Unemployment Rate,PENDING,Research purposes,01/01/2019 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0xMDEyNDM4NTA3MzcM
DPWH,"December 12, 2022","Location of Gauging Stations of Pampanga River in San Simon, Pampanga",PENDING,Research and development,12/12/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtODE3MTMyMzA3MTQ5DA
NCIP,"December 12, 2022","Request for Dataset (Shapefile) : Sibuyan Island (San Fernando, Magdiwang, Cajidiocan)",PENDING,Capstone Project,01/01/2020 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DSVAtODI1NDEzMjU1MTcyDA
CHED,"December 12, 2022",The Student Internship Program,PENDING,Academic Clarification.,12/12/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMzAyNDE1NTI4MjU4DA
DENR,"December 12, 2022",Monthly air pollutant concentration in the different highly urbanized cities in the Philippines,PENDING,Research Purposes,12/01/2017 - 11/30/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItNTk4NDQzNDIxMTE1DA
DSWD,"December 12, 2022",Number of Child Trafficking Cases in the Philippines,PENDING,Research Paper,01/01/2013 - 01/01/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtNjEzMzY3MTgzMjM2DA
DOH,"December 12, 2022",Tuberculosis cases in the different highly urbanized cities in the Philippines,ACCEPTED,Research Purposes,12/01/2017 - 11/30/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NTk4MDE3Nzc1NzcM
NNC,"December 12, 2022",Malnutrition Rate and Data in Siargao Islands,PENDING,Research and Development,01/01/2020 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5OQy03MjQ1OTMyMjk1MzcM
PSA,"December 12, 2022",Market Study of Collagen in the Philippines (2012-2022),PENDING,"Market analysis, and academic paper",01/01/2012 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wNjM4NjE2NjE0MDMM
DepEd,"December 12, 2022",High School Diploma and Form 137,SUCCESSFUL,To apply for student permit in Canada.,06/01/1993 - 03/31/1997,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTE4NjkzMzM3NTc1OAw
BIR,"December 12, 2022",RAMO 1-2020,ACCEPTED,work and tax research,01/01/2020 - 12/31/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi00NDAyOTE3ODM2NTYM
PSA,"December 12, 2022",Cenumar anulled,PENDING,to identify the the person and porpose of information,06/01/2009 - 12/02/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wNTUwMzM1MzQxMDcM
PAGASA,"December 12, 2022",Number of personnel working in the climatology and weather division,PENDING,Thesis Purposes,12/12/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS04Mzk4NzE3ODMyNzEM
BIR,"December 12, 2022",eTin Confirmation,DENIED,for employment,12/12/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi05MzQ1NzY1NDU3NTMM
NTC,"December 12, 2022",Request for blocking of IMEI,PENDING,Requesting for blocking of IMEI of my stolen phone,12/12/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy00MjcwMDQzNTQwNDYM
PNP,"December 12, 2022",History of Gloria MPS,PENDING,For Research Study,01/01/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0xMjg5Nzk0MDI3MTcM
DOH,"December 12, 2022",The total number of government nurses in Ilocos Norte,ACCEPTED,Research Purposes,01/01/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NjM5MDk5MTQ4MTkM
NBI,"December 12, 2022",PLEASE CLOSE PESO BUFFET APP,PENDING,TO CLOSE THE APP PERMANENTLY AND RAID THEM,12/12/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0zNzI5MDM0ODA2NTMM
DOH,"December 12, 2022",The total number of working government nurses in Ilocos Norte,ACCEPTED,Research and Development,01/01/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NzcwMzcxNDUzODUM
DOH,"December 12, 2022",The total number of working government nurses in Ilocos Norte,ACCEPTED,Research and Development,10/01/2022 - 12/10/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04NzEzNTA2OTE3ODUM
BPI,"December 12, 2022",Data for nutrient analysis for composting process,PENDING,Research and development,01/01/2021 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJQSS05OTU5ODc4NTg5MTMM
MGB,"December 12, 2022","Request for Dataset (Shapefile/Vector file) : Sibuyan Island (San Fernando, Magdiwang, Cajidiocan)",ACCEPTED,Capstone Project,01/01/2020 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi05NzA1ODg1MDAyOTkM
LTO,"December 12, 2022",Number of registered motorcycle in cebu,PENDING,Feasibility study for our motorcycle parts business Business name: extreme cycleparts,01/01/2022 - 11/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy0yODA5MjE1NTg5MTEM
DSWD,"December 12, 2022",Number of Social Pension Beneficiaries per year from 2000,PENDING,Research and Development,12/31/2000 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtODIzMTEyODI3NjYyDA
NTC,"December 12, 2022",stolen phone,PENDING,to block my stolen phone,12/09/2022 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy01MTM1ODk2OTQ0MDAM
DOH,"December 12, 2022",Vaccine Certificate,SUCCESSFUL,for verification,12/12/2021 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NjE2MzEyMzg3MjcM
DA,"December 12, 2022","RCEF Actual Budget Allocations, 2019-2021",PENDING,Academic purposes (for MA Thesis),01/01/2019 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTg1NjY0OTM5MzU0MAw
NAP,"December 12, 2022",copy of Deed of sale,PENDING,legal purposes for land transfer,05/06/2015 - 05/08/2015,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5BUC04NTQ2OTY2ODE4NjcM
PSA,"December 12, 2022",Monthly population of Highly urbanized cities in the Philippines from December 2017 to November 2019,PENDING,Research Purposes,12/01/2017 - 11/30/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wOTEyNzc0MTQxNjcM
NAMRIA,"December 12, 2022","Request for Dataset (Shapefile/Vector file) : Sibuyan Island (San Fernando, Magdiwang, Cajidiocan)",DENIED,Capstone Project,01/01/2020 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtOTUxMzc0ODIxNzkxDA
NTC,"December 12, 2022",Requesting to Block IMEI of stolen company phone,PENDING,Stolen Phone is a company phone. Requesting to block IMEI to secure all important files/records.,12/10/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0zNTAwMTAxMjI4ODMM
DTI,"December 12, 2022",Cities and Municipalities Competitiveness Index 2022 Scores in all 50 Indicators in the LGU level,PENDING,Academic research,01/01/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS00NTUwOTI4OTc1NzIM
DOH,"December 12, 2022",Municipality or province with the highest number of lung diseases IN THE YEARS 2020-2021,ACCEPTED,Research Purposes,01/01/2020 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01ODc1MjUwMjM3NTEM
DOH,"December 12, 2022",Booster vaccine certificate,SUCCESSFUL,For employment,12/12/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05OTg2NjEzMTgxOTYM
MGB,"December 12, 2022",Boundaries/Coordinates of Mining Tenements/MPSA in Tawi-Tawi,PENDING,Research study,01/01/2012 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi05ODIyNTg4NjU1MTAM
DOH,"December 12, 2022",Vaccine Certificate,SUCCESSFUL,For travel international,06/09/2021 - 10/14/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MTA3NTM0NzA4ODkM
PPA,"December 12, 2022",List of Existing Seaports in the Philippines,PENDING,For research purposes,01/01/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBQQS0wMzc1MDU1MDMxODkM
DOH,"December 12, 2022",VaxCert Tracking Status,SUCCESSFUL,Travel purposes,11/28/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zNzY4NTI3ODM3MDkM
DOTr,"December 12, 2022","Traffic regulation, code and ordinance of Tarlac City",PENDING,Reasearch / Assignment,12/12/2018 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItMDE0NDEwMzIxNzc5DA
CHED,"December 12, 2022","Request for top Business courses around schools, colleges, or universities in the Philippines",PENDING,Research and development; Marketing and Business development,12/12/2020 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNzc2NzA0ODQ3NzgzDA
DTI,"December 12, 2022",DTI registered retailers in Lucena City,PENDING,Feasibility Study,12/12/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS03NDQzMDkyODM1NjkM
DENR,"December 12, 2022",Wildlife Research and Development,PENDING,Research and Development,12/12/2022 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItNjcwODI1NDI5NjkxDA
CHED,"December 12, 2022","Request for Number of Accountancy, Business, and Finance Graduates in the Philippines",PENDING,Research and Development; Marketing and Business Development,12/12/2020 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNzc5NTk3OTQ4NTY4DA
DOH,"December 12, 2022",Vaccine certificate,SUCCESSFUL,For travel international,08/15/2021 - 11/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00MjgzMzExMjcxMDkM
PDEA,"December 12, 2022",Reasons why PWUDs are not completing their Community-Based Drug Rehabilitation Treatment Program,PENDING,Research for Policy Brief,01/01/2019 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBERUEtNzA2MzUxNDc5MzI1DA
DOH,"December 12, 2022",Vaccine Certificate,SUCCESSFUL,for verification,12/12/2021 - 12/12/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NjE2MzEyMzg3MjcM
DA,"December 12, 2022","RCEF Actual Budget Allocations, 2019-2021",PENDING,Academic purposes (for MA Thesis),01/01/2019 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTg1NjY0OTM5MzU0MAw
