agency,date,title,status,purpose,period_covered,link
SEC,"April 24, 2022",Leefire's Legality to Operate in the Philippines,SUCCESSFUL,Inquiry/Confirmation prior Engagement,04/24/2022 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy0wMjM3NDgyMDg1OTgM
OVP,"April 24, 2022","SALN,CDP and accomplish plans and projects of Vice President Leni Robredo",PENDING,"For research and to share credible sources to my friends, collegues and relatives",07/01/2016 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9WUC02NTU1MzE2NDMwNTkM
OWWA,"April 24, 2022",benefits for ofw covid 19 positive,PENDING,makakuwa ng benefits,02/07/2022 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU9XV0EtMTk4MTYxMjMwMDQxDA
DOH,"April 24, 2022",Vaccination Certificate through VaxCertPH,PENDING,International Travel,04/24/2022 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02MDY4MDkwNjg4MDkM
DOJ,"April 24, 2022",Number of Cases won by Vice President Atty. Maria Leonora Gerona Robredo,PENDING,Research and Development,01/01/1997 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSi0zNDE5NTE1MTE5MzEM
DepEd,"April 24, 2022",Als Diploma,PENDING,Applying in college,11/30/2010 - 11/30/2010,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTMzNTAwNjEyNDc3Nww
DOH,"April 24, 2022",Vaccination Certificate,PENDING,Requirement for Internship Program,01/01/2021 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yMTYzMzQ4MDk5NjkM
BIR,"April 24, 2022",Transfer of my TIN NO.,DENIED,For Employment,01/04/2017 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi00NjM4MDE3MDE2MjYM
PaPA,"April 24, 2022",Population of individuals undergoing parole and probation in Cavite,PENDING,Research,01/01/2020 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBhUEEtMTkyMjgyMDU1ODY1DA
BIR,"April 24, 2022",Income Tax Return 2316,DENIED,For my Employment,01/01/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0xNzAzODU3ODA0NDMM
SSS,"April 24, 2022",COVID-19 EC BENEFIT CLAIM,PENDING,Follow up Coid-19 EC BENEFIT CLAIM,03/10/2021 - 03/10/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy05NDkwNTMyNjkwNTMM
CVSU,"April 24, 2022",Number of Suicide and Severe Mental Issues such as Depression in Cavite,PENDING,Research purposes,03/14/2020 - 04/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNWU1UtOTI3MzUyMzAyMzIzDA
CHED,"April 24, 2022",Request for transcript of record,PENDING,For employment,06/04/0218 - 04/06/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMTA1NzE0MDI1MDQ0DA
PNP,"April 24, 2022",Age Waiver for PNP Application,PENDING,To be able to use in applying for Patrolman,04/13/2021 - 04/13/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0xMjM0OTEzMzY5NzIM
NTC,"April 24, 2022",Lost/Stolen Cellphone,PENDING,To block my lost/stolen phone so that they will not use it in any purpose.,04/21/2022 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0yMzEyNzk5MDI2MjUM
OTS,"April 24, 2022",Formula/Calculation on Security equipment for public infrastructure,PENDING,For Rail Station Design and Security Layout.,04/24/2022 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9UUy00NzQzMTEyOTQyNjUM
DND,"April 24, 2022",Extortion activities of New People's Army in the Souther part of Philippines,PENDING,for research,01/01/2007 - 04/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERORC00OTI5OTgyMjU0OTcM
DOH,"April 24, 2022","Salomon,Marie Fe",PENDING,Vaxcert,04/24/2022 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xODEyOTMzMzU5MzkM
DOH,"April 24, 2022","Salomon,Marie Fe",PENDING,Vaxcert,01/05/1994 - 01/05/1994,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yMDU0OTA1NTE0MzUM
DOH,"April 24, 2022",Vaccination Card and Certificate: Incorrect First Name,PENDING,To correct my first name in my Vaccine Record and Certificate.,08/13/2021 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yNDkwOTIyMzg1MzAM
DOH,"April 24, 2022",Lost Vaccination and Booster Card,PENDING,For Employment and other Requirements,08/08/2021 - 08/08/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zODgzNjM2ODYwMjQM
DBM,"April 24, 2022",Request on the status of my submitted documents for NOSCA 2022 ( Teacher 3 to MT 1),ACCEPTED,Personal Inquiry,11/22/2021 - 03/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERCTS0yMDkxMjI3OTY4NTUM
CVSU,"April 24, 2022",Number of Suicide and Severe Mental Issues such as Depression in Cavite,PENDING,Research purposes,03/14/2020 - 04/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNWU1UtOTI2NTgzOTAxNDI2DA
SSS,"April 24, 2022",Dechosa,PENDING,Request for resetting of my SSS account,04/24/2022 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy0yMDAwODA2NjIxNTgM
DOH,"April 24, 2022",Vaxcert,PENDING,Visa Releasing,10/06/2021 - 10/27/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05MDE4MTUxMzA0MjEM
SSS,"April 24, 2022",Dechosa,PENDING,Request for resetting of my SSS account,04/24/2022 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy0zNDI4ODI4NjU3MDcM
SEC,"April 24, 2022",Leefire,SUCCESSFUL,Check for Legitimacy,04/24/2022 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy0wNjM5NDEzMDY3OTIM
DSWD,"April 24, 2022",Schedule of cash payout for PWD's in district 5,PENDING,Financial Assistance or indigency,07/01/2021 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtMTE4MjI0NzI0MDAxDA
CVSU,"April 24, 2022",The number of cases of depression in cavite admist pandemic,PENDING,Research purposes,03/14/2020 - 04/06/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNWU1UtMTAzNDU4NDUzOTAxDA
LMB,"April 24, 2022",Catanduanes BLLM and BBM coordinates,PENDING,Research,04/23/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItMzUxMjk5Mjk4OTM3DA
NBI,"April 24, 2022",BF Football Scam,PENDING,Investigate the consultant of this scam and return our money,01/29/2022 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS03MzE3Nzg1OTQ3NzMM
DOH,"April 24, 2022",FIRST DOSE NOT SHOWING RECORDS ON VAXCERTPH WEBSITE,PENDING,Travel purposes,03/01/2022 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yMjE5NTIzNzcxOTAM
IC,"April 24, 2022",Variable unit linked Exam Result,PENDING,For licensing application,03/29/2022 - 04/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0lDLTg0ODM1MjU1MTI1MAw
BFP,"April 24, 2022",Height Waiver,PENDING,For BFP Application,03/31/2022 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJGUC03Nzg0MTUzNjk5ODYM
DOH,"April 24, 2022","Salomon,Marie Fe",PENDING,Vaxcert,01/05/1994 - 01/05/1994,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wMzk1NDI3NTUxOTEM
NBI,"April 24, 2022","ONLINE SCAMMER, PLEASE HELP ME CLEAR MY NAME",PENDING,To help me clear my name. And caught the scammer,08/01/2021 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS04NTMzNTgwMTU5MTkM
MMDA,"April 24, 2022",REGARDING NO-CONTACT APPREHENSSION with the use of Helmet Detection using YOLOX,PENDING,Undergraduate research,04/23/2022 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtNjc5NTY4OTM0MjE1DA
DOH,"April 24, 2022",vaccination card,PENDING,Required on my examination for college admission,10/21/2021 - 11/11/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04MjYwNDE4OTcyMDcM
DOT,"April 24, 2022",Number of tourist in tanay during peak and off season,PENDING,Research and development,01/01/2018 - Invalid date,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC03ODI0MDQ2NDYyNDQM
NBI,"April 24, 2022",Fridge Sell-buy online via website,PENDING,To catch the scammer and get my money back.,04/23/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0wODE1ODQ5NzMxOTkM
DOTr,"April 24, 2022",Documents About the Naga Airport in Camarines Sur.,PENDING,Architectural Design 8 Project,04/24/2022 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItMzQzMjE2MTk3Mjc2DA
DOT,"April 24, 2022",Number of tourist in Botolan zambales,PENDING,Thesis Purpose,04/24/2022 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC0xNzY0MzQyMzkzOTMM
NTC,"April 24, 2022",Report of Stolen Phone,PENDING,To be blocked and can't be used again,02/16/2022 - 02/17/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05Mjg3MjU4NTg4NjQM
PNAC,"April 24, 2022",The number of HIV/AIDS cases in the Philippines and PLHIVs under treatment,PENDING,Undergraduate thesis,01/01/1984 - 04/24/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBOQUMtOTA4Mjg1NTA4MTQzDA
DOLE,"April 24, 2022",THE DEMOGRAPHICS OF WORKING COLLEGE STUDENTS IN METRO MANILA,PENDING,Research and Development for Undergrad Thesis,01/01/2019 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtMDMyOTAzOTY2MzI3DA
NCCA,"April 24, 2022",Historical Data and Information About the Filipinas Life Assurance Co. Building in Iloilo City.,PENDING,Architectural Research (Case Study),04/23/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5DQ0EtMTIyMTY5NjA3MTc1DA
CIC,"April 23, 2022",My Credit Report,PENDING,To see if my personal information is being used for fraudulent transactions,01/01/2015 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEENJQy0xMDYwNDAwMTc2MTgM
CVSU,"April 23, 2022",LGBTQIA+ employees in Cavite,PENDING,Research,04/23/2020 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNWU1UtMDE5NjQ2MDk4MzMyDA
CHED,"April 23, 2022",THE DEMOGRAPHICS OF WORKING COLLEGE STUDENTS IN METRO MANILA,PENDING,Research and Development for Undergrad Thesis,01/01/2019 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMDQ3Nzg2NDM0Njg3DA
DTI,"April 23, 2022",Isoscelesrobot game development services,PENDING,Check if legitimate,03/21/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0zNDQyNDk4NDg3NjgM
PAGASA,"April 23, 2022",I would like to request all data of temperature and precipitation in the Philippines year 1960-2020,PENDING,Research and Development,01/01/1960 - 03/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS04MDE4NTkyMjQzNzUM
DepEd,"April 23, 2022",ALS certificate,PENDING,Work,11/25/2012 - 04/01/2013,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTIwNzU4MDI0NDczNww
DOH,"April 23, 2022",Vaxcert still incomplete details no 2nd dose,PENDING,For international travel/OFW,03/28/2022 - 03/28/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yNTk5NjAwNDUzOTMM
DTI,"April 23, 2022",List of Registered Food Manufacturing Establishment in NCR,PENDING,Dissertation,01/01/2021 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS02NzUxMDQ2MDc4NjMM
DOT,"April 23, 2022","The number of senior tourists arrival in Infanta, Quezon",PENDING,"Research and Development of Tourism in Infanta, Quezon",01/01/2016 - 03/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC0xNTk3Nzg3OTc2NDAM
NTC,"April 23, 2022",Trace of phone lost,PENDING,Trace/find,04/23/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05Mzc5NTEyNjI2NTYM
PH,"April 23, 2022",PhilHealth Board Resolution No. 2334 s. 2017 and PhilHealth Corporate Order No. 2018-0039,PENDING,Research,01/01/2017 - 12/31/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD1BILTYzMzc5Mjc5MjIxOQw
SEC,"April 23, 2022",Lf90,SUCCESSFUL,Research and confirm,03/16/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy0xOTY3NTA2MDEzOTEM
NPC,"April 23, 2022",ONLINE LENDING HARRASSMENT/INVADING PRIVACY/THREATENING CLIENTS,PENDING,"ELIMINATE ONLINE LENDING THAT HARRASSED OUR CONTACT/DEBT SHAMING,HIGH INTEREST",03/20/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy0wMjUxNTAzMDQyNDMM
DOTr,"April 23, 2022",Average No. of Passengers who opt to use Public Utility Vehicle as primary Transportation,PENDING,Research and Development,01/17/2017 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItMDQxNTQyNzM5OTQyDA
DepEd,"April 23, 2022",Form 138,PENDING,Enrollment,06/01/2009 - 06/30/2010,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTk3NTM0Mzg3MTAwOAw
DENR,"April 23, 2022",Catanduanes BLLM and BBM coordinates,REFERRED,Research,04/23/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItOTE5NTk2NDEzMTEyDA
NBI,"April 23, 2022",Financing Company Scammer,PENDING,Report,04/23/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01MTE3NzkzNzg0OTcM
DOH,"April 23, 2022",Vaxcert Certificate,ACCEPTED,Releasing of Visa,10/06/2021 - 11/27/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC04MDY5Mzg5Mzk1NjgM
NTC,"April 23, 2022",TRACK MY STOLEN PHONE USING IMEI,PENDING,To trace and recover my phone,03/04/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy03NjUwMTQ4OTgwMzUM
NTC,"April 23, 2022",TRACK LOCATION OF STOLEN PHONE,PENDING,to retrieve phone,04/21/2022 - 04/22/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy00MDYzMDcyODg2NDUM
JJWC,"April 23, 2022",Number of reported CICL in the Philippines,PENDING,Master Thesis,01/01/2019 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUpKV0MtOTk1NDUwNDkxMjM1DA
DSWD,"April 23, 2022",Request of data re: Master Thesis,PENDING,Master Thesis,04/23/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtNjI4ODcwODE0ODE0DA
DPWH,"April 23, 2022","Geotechnical Report in Brgy. Nangka, Marikina City",PENDING,The report will be used for our Capstone Design Project Revision,01/01/2012 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMzkzOTM0NDE0MTM2DA
NBI,"April 23, 2022",BF FOOTBALL ONLINE SCAM,PENDING,To penalized those scammer and return back my money,04/17/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01MjI1NjAzNDY3MjUM
DOH,"April 23, 2022",CORRECTION FOR MY BRAND OF VACCINE,PENDING,NEED TO CORRECT MY VACCINE BRAND BECAUSE IT WAS NOT CORRECT,04/18/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01MTM5OTE3MTkxNzgM
NBI,"April 23, 2022",Online Lending Harrassment,PENDING,I would like to file a complaint against online lending application.,04/18/2022 - 04/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0yNjk4NzI5MjM2MjAM
NBI,"April 23, 2022",Online Lending Harrasment,PENDING,I would like to file a complaint against online lending application.,04/18/2022 - 04/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS05MTQzMjAzMTAzNTUM
DepEd,"April 23, 2022",National Achievement Test (NAT) of Elementary year 2017 and 2019 in Davao Oriental,PENDING,The documents po will be use for my action research study in the Division of Davao Oriental.,04/23/2017 - 04/23/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTMzMDg5NzA1MjE2Mgw
SEC,"April 23, 2022",Leefire limited,SUCCESSFUL,For users' security,03/31/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy0zNzQ0MTk2MDIyMTIM
PH,"April 23, 2022",Philhealth number,PENDING,For verification,03/31/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD1BILTEzNjAxNTEyOTQ2NAw
NBI,"April 23, 2022",NBI,PENDING,Request for asap refund,04/23/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS03MDc4NjgyNDYwNzkM
OWWA,"April 23, 2022",Owwa-Dole Akap,PENDING,Get know my Dole-akap application,05/11/2021 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU9XV0EtOTAxOTI1NTMwNjkzDA
DepEd,"April 23, 2022",BS Briding (pre med) courses in phillipenes duration for foreign students,PENDING,Admission,05/14/2018 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTI5NDU4NDY5ODk4MQw
GSIS,"April 23, 2022",I want to know my GSIS BP number,SUCCESSFUL,I want to know my GSIS BP number,09/13/2021 - 03/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUdTSVMtNTUzODk0ODUyODU4DA
DepEd,"April 23, 2022",GSIS BP NUMBER,PENDING,I want to know my GSIS BP number.,09/13/2021 - 11/26/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTYxODYxOTQ4MjAzMQw
NBI,"April 23, 2022",BF FOOTBALL ONLINE SCAM,PENDING,To penalized those scammer and return back my money,12/31/2021 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS0yMjU5Nzc1MzMxMjMM
DepEd,"April 23, 2022",THE NUMBER OF REPORTED CASES IN HIV/AIDS,PENDING,Number OF HIV cases in Negros Occidental,01/01/2012 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTk0Njg4OTIwNDcxNAw
NPC,"April 23, 2022",Online lending apps Harassment & THREATENING CLIENTS,PENDING,To eliminate or close those online lending apps that are harassing our contacts from our phonebooks.,04/18/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy0zOTQ1MTIzMDY0ODQM
DOH,"April 23, 2022",to request all data of dengue cases in the Philippines year 1960-2020,ACCEPTED,Research and development,01/01/1960 - 03/31/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01OTExMTA5OTYxNDgM
BSU,"April 23, 2022",Tentative list of candidate for graduation 2nd sem 2022,PENDING,Parental information,04/23/2022 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJTVS0yNDQ0MjA1NjA3MTMM
OVP,"April 23, 2022","Accomplishments; authored law, co-authored law, and programs of Vice President Leni Robredo",PENDING,Educational and presonal research,06/26/2016 - 04/23/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9WUC0xMTEwMjg4ODQ3MzMM
