agency,date,title,status,purpose,period_covered,link
LTO,"June 19, 2022",Contract,PENDING,Research,06/19/2020 - 06/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy01NjQzOTc3MjkxNDcM
LRA,"June 19, 2022",Contract,PENDING,Research,06/19/2020 - 06/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS0wMTYwMjcxMTY3MTUM
PPPC,"June 19, 2022",Contracts,PENDING,Research and Development,06/19/2020 - 06/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBQUEMtNzEwNzc1OTMyMDIwDA
BIR,"June 19, 2022",BIR FORM 2316,PENDING,Required Document for Job Application,01/18/2021 - 06/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0xMzAwNzQ2MjQ0MzQM
DOH,"June 19, 2022",Request of correction of name on my vax cert.,PENDING,Travel abroad,10/19/2021 - 06/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xNzQxMTM0NDY4MjgM
DOH,"June 19, 2022",Vaccination card,PENDING,Travel abroad,10/19/2021 - 06/03/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NzUyNTg4NzcwNDIM
TESDA,"June 19, 2022",Transcript of Record,PENDING,for employment,06/02/2008 - 04/30/2010,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiElRFU0RBLTc5NDQ0MjU0NTk5Mww
DepEd,"June 19, 2022",ALS Report Card And Diploma,PENDING,Work Purposes,05/01/2015 - 07/30/2016,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTIyODc4MDEyNDY0OQw
DOH,"June 19, 2022",Vax Certificate,PENDING,Travel Purposes,05/17/2021 - 06/27/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wOTIxNjQ5MzE1MDgM
NTC,"June 19, 2022",JUSTINE KRIS A. AMATAC PHONE IMEI:864484048712070,PENDING,BLOCKING OF MY STOLEN PHONE,06/17/2022 - 06/17/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0yMDU5MjYzMDQxNzMM
DA,"June 19, 2022",Kgs of Banana that is used for Banana Processed Products in Regions/Companies in the Philippines,PENDING,Production of Polyhydroxybutyrate from Banana Peels - Plant Design,01/01/2016 - 06/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTIxMjk4MjI0MDA0Mgw
PSA,"June 19, 2022",Kgs of Banana that is used for Banana Processed Products in Regions/Companies in the Philippines,PENDING,Production of Polyhydroxybutyrate from Banana Peels - Plant Design,01/01/2016 - 06/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00MzQ2MzA3NTMyNTEM
BIR,"June 19, 2022",BIR 1701,PENDING,for submitting for Loan,06/19/2012 - 06/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi04ODc3NjYxMDY0MzIM
DOH,"June 19, 2022",COVID VACCINE Additional Shot(Booster),PENDING,Travel Purpose(First timer Ofw going to Qatar),11/25/2021 - 03/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02NTgzNTA4MTc1NjIM
BIR,"June 19, 2022",Certificate of Tax Exemption,PARTIALLY SUCCESSFUL,Scholarship Application,01/01/2022 - 05/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0yMDkwNzE2MzAyMDgM
BIR,"June 19, 2022",ITR Request,PENDING,Scholarship Application,01/01/2021 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi00NDE1MzMzNTAxNzgM
DTI,"June 19, 2022","List of SME, and Industries in Siquijor",PENDING,Research,01/01/2022 - 05/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS02OTgwMjYxMjI2MTIM
NAMRIA,"June 19, 2022","Water Surface Elevation of Daet river, Camarines Norte",PENDING,Capstone Design Project,01/01/2000 - 01/01/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtMzE0NjAwNjgxNTMxDA
DOH,"June 19, 2022",Isolated SARS-COV-2,PENDING,Research,03/01/2020 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01MjQ2NjQwNTMyODgM
PNAC,"June 19, 2022",Newly reported AIDS,PENDING,Research,03/01/2021 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBOQUMtNzc5MTY5NjkzMzA1DA
DOH,"June 19, 2022",RT-PCR RELATED HISTORY,PENDING,Research,03/01/2020 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yODkxODY5NTI5NjIM
DepEd,"June 19, 2022",NCAE Results,PENDING,To pursue my studies and to enroll on my choice of university,06/19/2022 - 06/19/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTg4MTAxNTMwMTY0Mww
NORSU,"June 18, 2022","transcript of record,diploma,good moral",PENDING,high school records,06/01/2001 - 03/30/2005,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEk5PUlNVLTc2NDUwNTM5OTIyOQw
PH,"June 18, 2022",COVID-19 VACCINES SAE CLAIMS,PENDING,Research,03/01/2021 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD1BILTc3Mzg0NDA3ODQ2Mww
DOH,"June 18, 2022",COVID-19 VACCINES INFORMATION,PENDING,Research,03/01/2021 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00ODg4NTQxODMyMTIM
DepEd,"June 18, 2022",Certified copy of diploma,PENDING,Copy of HighSchool Diploma,06/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTUzNDAyMjk5MTQ5NQw
SEC,"June 18, 2022",Harrasment of illegal online lending application,PENDING,Stop illegal lending activities online affecting vulnerable Filipino citizens,06/01/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy00ODkxMTI4NTA2MjUM
DOH,"June 18, 2022",Lost of vaccine card,PENDING,School Requirements,06/05/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0xNjU2MDUzMzI5ODUM
PSA,"June 18, 2022",Correction of Mother's Maiden Middle Name,PENDING,Passport,06/01/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00MDc1NzE2NDUxNjUM
DOH,"June 18, 2022",Proof that mask is effective,PENDING,Transparency,06/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01ODMyMjgzMzI2NzEM
DOH,"June 18, 2022",Vaxcert Booster Update,PENDING,Updated Vaccine Record for Travel,05/01/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05MTMzNTQ0MzQxODIM
PCSO,"June 18, 2022",Financial Assistance,PENDING,Laptop for online class,05/07/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tNzc1MDEzMjM5NjcwDA
PSA,"June 18, 2022",The daytime and nighttime population in NCR from 2013 - 2021,PENDING,Research,01/01/2013 - 06/17/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS01Nzc2MDIxOTgxODkM
NTC,"June 18, 2022",Request for blocking my stolen phone,PENDING,For blocking of my stolen phone,05/10/2022 - 06/10/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy01ODQxODQ4MDg0MjMM
NHA,"June 18, 2022",Clear Copy of Site Development Plans with Block and Lot Number clearly written in it,PENDING,Grab Mapping,06/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS0zMjM1MjcyMTQ2MzcM
DOH,"June 18, 2022",Yellow card,PENDING,Yellow card for second booster,06/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01Nzk4MjA1MzAzODMM
DepEd,"June 18, 2022",FORM 137,PENDING,For employment purposes,06/18/2014 - 03/18/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTQ5MTA2NTU2MzgzNQw
DOH,"June 18, 2022",Request for my vaccination certificate,PENDING,Documents needed for working abroad,05/07/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05OTg4NzMwMDI5MzQM
GSIS,"June 18, 2022",Covid Claim,PENDING,Follow up,06/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUdTSVMtMjI0MTQzMjg0MTI5DA
NBI,"June 18, 2022",Gcash payment,PENDING,Request of refund,06/14/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS03OTg3OTU5MTMxOTcM
BIR,"June 18, 2022",RDO,DENIED,Magtransfer ng RDO branch.,05/01/2011 - 10/31/2011,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi05Mzg5OTQzNzI3MjAM
LTFRB,"June 18, 2022",Number of Registered Tricycles and E-Trikes per Province in the Philippines,PENDING,Master's Thesis for Renewable Energy,06/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkxURlJCLTY3MDM5NDYzMjA4NAw
DOJ,"June 18, 2022",ABRA MINING AND INDUSTRIAL CORPORATION UNLAWFUL ACTS,PENDING,ABRA MINING AND INDUSTRIAL CORPORATION UNLAWFUL ACTS,06/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSi0yMzkyMDExODgwNzQM
DOH,"June 18, 2022",Vaccination Certificate,PENDING,Travel,05/31/2021 - 05/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03MzQxMjI2MTk5NTUM
DOH,"June 18, 2022",VAXX CERTIFICATE CORRECTION OF MY MIDDLE NAME (Ñ),PENDING,INTERNATIONAL TRAVEL,06/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0wOTU3ODgyODEwNzYM
CHED,"June 18, 2022",Number of Student in Intramuros,PENDING,Research and academic use,12/01/2020 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNDAwMTE5MjM2NzM4DA
DepEd,"June 18, 2022",Number of Student in Intramuros Area,PENDING,Research and academic use,12/01/2020 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTQyMTEzMDAyNDkwNww
DOLE,"June 18, 2022",Statistics of workers affected by COVID-19 pandemic lockdown per industry/sector and Regions,PENDING,Research and Development,05/01/2022 - 05/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtNzY4MTIxMDg2NTUzDA
DOLE,"June 18, 2022","Number of Employees (Private, Public) inside Intramuros, Manila",PENDING,Research and academic purposes,01/20/2021 - 06/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtOTY2ODU1MDA2NjE3DA
BJMP,"June 18, 2022",STATISTICS OF OVER ALL MALE AND FEMALE PDL IN WHOLE REGION III PER MUNICIPALITY,PENDING,Research paper in completing Masters in Public Health,01/01/2021 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJKTVAtOTQyNjEwMzY3ODcwDA
DOH,"June 18, 2022",Terminally-ill Pediatric Patients in CALABARZON,PENDING,thesis,01/01/2010 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03NDQzNDg3MjIwMjQM
BFP,"June 18, 2022",Age waiver for FO1 application,PENDING,"to secure an age waiver, compliance to the BFP requirements for those who is over the age limit",06/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJGUC05MjY3ODc3NzgzMDIM
PSC,"June 18, 2022",The number of Philippine National Athletes in Rizal Memorial Sports Complex,PENDING,Research for my pre-requisite thesis subject: Research Methods in Interior Design (INDSRCH),06/18/2021 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQy01NTY2NzkzMjk2ODQM
PSA,"June 18, 2022",age-sex distribution of population in Leyte 2021,PENDING,for the creation of situational analysis,06/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0xMDMwNDEzMTUwMzIM
BIR,"June 18, 2022",TIN VERIFICATION SLIP,DENIED,Verification Slip for Employment Purposes,06/17/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0xNDIyMDYxNjkxNDkM
DOT,"June 18, 2022",The numbers of visitors in tagaytay in 2021,PENDING,For research purposes,01/02/2020 - 01/01/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC05ODI5MzgyODUxNDAM
CHED,"June 18, 2022",TOR,PENDING,Para malaman po namin if may pag asa pa kami maka file sa LET this September po,11/06/2017 - 07/09/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNDQyNzA0ODQ3NDI2DA
LTO,"June 18, 2022",Driver's license serial number,PENDING,To renew my father's driver's license,05/03/2017 - 05/03/2017,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy04NTg5OTQ2ODc3MTgM
DOH,"June 18, 2022",Vaxcert for 2nd booster,PENDING,Vaxcert for 2nd booster,06/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NDEzMzI3MjkyMTcM
NPC,"June 18, 2022",Flash loan online lending,PENDING,"Harrashment..invading personal information,",01/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy0zNDcwOTc5ODcxNzAM
PCSO,"June 18, 2022",Hunger games representative request for diabetes type 2 issue,PENDING,For type 2 diabetest,06/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tODM0NjU4MTI5NTc2DA
PSA,"June 18, 2022","Gainful Workers 15 Years Old and Over by Major Occupation Group, Age Group, and Sex in Manila City",PENDING,Undergraduate Thesis,01/01/2020 - 06/18/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04Nzg0NjgzOTY0MzgM
PSA,"June 18, 2022","Gainful Workers 15 Years Old and Over by Major Occupation Group, Age Group, and Sex in Makati City",PENDING,Undergraduate Thesis,01/01/2020 - 12/31/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS00NjIzOTE2MjE0MzkM
DOE,"June 18, 2022",Average household electricity consumption per month in KWH in NCR Navotas City,PENDING,Research,01/01/2022 - 05/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS0zMTM0OTk3Mzg4OTAM
PCSO,"June 18, 2022",Type 2 diabetes control,PENDING,For type 2 diabetes diagnosed four months ago,06/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tNjg1MjI0MjA1NTg1DA
PSA,"June 18, 2022","Census of Brgy. Vasra, Quezon City",PENDING,Research in Public Administraton,01/01/2019 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03NDQwMDE0MDM1MzEM
LTO,"June 18, 2022",License,PENDING,Serial Number,06/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy0wNzQ2NDY0NTk3NjQM
PH,"June 18, 2022",Philhealth claims for cancer from 2016 to 2021,PENDING,for medical research,01/01/2016 - 12/31/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD1BILTgxOTM4Nzk5ODA4Nww
PAO,"June 18, 2022",The number of civil or criminal cases being handled or represented by the Public Attorney'ss Office,PENDING,Research and Development Academic Virtual Visit and Documentation Project,01/03/2012 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBBTy04MDk4MTg4ODEwMDUM
NBDB,"June 18, 2022",Is the business of publishing covered under the term mass media?,PENDING,Research and development,06/18/2010 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5CREItMTQ0NTExMDQ4NzE2DA
PSA,"June 18, 2022",Polyester/Polyethylene resin Supply or Importation in the Philippines from 2016-2022,PENDING,Plant Design Project- Production of Polyhydroxybutyrate from Banana Peels,01/01/2016 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03Mzg0NDMyNjg0MTAM
PNP,"June 18, 2022",PNP PROJECT FACT SHEET: POLICE HOUR,ACCEPTED,CREATION OF BARANGAY INNOVATION PROJECT,06/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC00NTc3NTU2MzQyNjcM
DOH,"June 18, 2022",Vaxcert,PENDING,Follow up my update on my vaxcert,06/17/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00NjkxNTI5OTcxMTIM
DOH,"June 18, 2022",Additional VaxCert Entry for Second Booster Shot,PENDING,Travel Abroad,06/08/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zODE2NDI5NjI4OTcM
NBI,"June 18, 2022",SCAMMER,PENDING,"to get my money back, to warn others and posible identity theft",06/16/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01MTkzMDY5MzQ3NDYM
PHIVOLCS,"June 18, 2022",Time Histories of Philippine Earthquake,PENDING,Research and Development,01/01/1990 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIgsSB0NvbnRlbnQiFVBISVZPTENTLTczNjE1NzUyOTI3MQw
PVAO,"June 18, 2022","My Grandfather's battle a ""Stroke and Brain Aneurysm""",PENDING,Hospital Bill of My loving GrandFather a STROKE and BRAIN ANEURYSM Patient.,05/14/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBWQU8tNDA2NTAxNTgyNDc5DA
DOH,"June 18, 2022",URGENT COPY OF COMPLETE VAXX HISTORY FOR COVID 19,PENDING,"ofw in Qatar requirements po para makapag booster shot mandated by Ministry of Qatar,",10/07/2021 - 10/27/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01MDkxNTkzMjY3MDYM
DICT,"June 18, 2022",List of Accredited Cloud Service Providers by the DICT,PENDING,To be included in the procurement requirements for innovative IT solutions,01/01/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJQ1QtNTk2NTI4NDAzODMyDA
LRA,"June 18, 2022",KOT-24768,PENDING,Verification of Title,06/18/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS00NzI5MTk4Njk2NDUM
OWWA,"June 18, 2022",Akap assistance,PENDING,AKAP cash assistance,06/11/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU9XV0EtNTM4MDkzMzg0MTk4DA
NBI,"June 18, 2022",Ellah Loraine T. Maurin,PENDING,Bring my money back,06/15/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS03MjA1MjcwNjUwNDcM
DOH,"June 18, 2022",VaxCertPH,PENDING,Work Abroad,08/26/2021 - 02/02/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01Mjg0MDg3NTA4NDQM
DOH,"June 18, 2022",Vaxcert,PENDING,Abroad,03/28/2022 - 03/28/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC02ODI2MzMwOTkzNDUM
BIR,"June 18, 2022",Request of copy of ITR (BIR Form 2316),PENDING,For proof of employment history,12/31/2019 - 01/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi05MTk2MDE4MTgzMjIM
LMB,"June 18, 2022","Political Boundary Map of Barangay Agusan, Cagayan de Oro City",PENDING,Thesis,05/01/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItOTQ4ODg5OTEyNTM1DA
NPC,"June 18, 2022",Prima cash online lending app,PENDING,Para wala ng ma scam pa,05/01/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5QQy00MzU2NjM2NDMxNzkM
DOH,"June 18, 2022",INCORRECT 1ST DOSE VACCINE BRAND,PENDING,To change the 1st dose vaccine brand from Pfizer to SINOVAC listed in my vaxcert,11/23/2021 - 12/27/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05Njg1ODE5MzIwODMM
DOT,"June 18, 2022","The reported total number of tourist arrival in the Candaba, Pampanga, Philippines from the year 202",PENDING,Academic Research and Tourism Development,01/01/2021 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC0yMzQ0NjE2ODMzNjgM
NBI,"June 18, 2022",Gcash payment,PENDING,Request of refund,06/14/2022 - 06/18/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS03OTg3OTU5MTMxOTcM
BIR,"June 18, 2022",RDO,DENIED,Magtransfer ng RDO branch.,05/01/2011 - 10/31/2011,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi05Mzg5OTQzNzI3MjAM
