agency,date,title,status,purpose,period_covered,link
SEC,"July 12, 2023",Fingertip Lending Corp,ACCEPTED,Legitimacy of Fingertip Lending Corp,07/01/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy0yOTAxOTUyMDMwMDYM
DepEd,"July 12, 2023",REQUEST FOR ALS CERTIFICATE/DIPLOMA,SUCCESSFUL,Job Requirements,05/05/2021 - 10/07/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTE4ODk3NTYzNDAxNQw
DENR,"July 12, 2023",Solid Waste Generated on each region in the Philippines,PENDING,Research and Development,07/12/2020 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItNzIyMDYzNDkzOTYxDA
NKTI,"July 12, 2023",RENAL DISEASE ANNUAL REPORT,PENDING,THESIS,01/01/2017 - 07/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5LVEktMDE2NzkwNzY0NzEzDA
NAP,"July 12, 2023",Deed of Sale,PENDING,For transfer of Tax Declaration,01/10/2001 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5BUC05NjI0MDY5NDMwMDQM
SEI,"July 12, 2023",List of priority courses in DOST SEI Scholarship,PENDING,inquiry purposes,06/01/2023 - 07/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFSS01MzU3MDgyNjE2ODcM
DOH,"July 12, 2023",Update of Vax Certificate,SUCCESSFUL,Travel Abroad,05/05/2021 - 01/14/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00MjY4MTk2MTY5NzgM
LRTA,"July 12, 2023",Request for OJT,PENDING,OJT,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUxSVEEtNTgzNDI2MDYyNjU5DA
LMB,"July 12, 2023",OCT,PENDING,To get the OCT documents from the DENR /LMB for verification of lot property.For the payments of ta.,06/22/1910 - 06/22/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItNTIyMjQ4Njc4MDkyDA
NTC,"July 12, 2023",Block phone (Stolen Phone),PENDING,Security purposes,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy02ODUwODMzMTcwNTQM
CHED,"July 12, 2023",Current Number of 4th year Students Enrolled in Second Semester AY 2022-2023 in PUP Sta. Mesa Campus,PENDING,Undergraduate Thesis,08/01/2022 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtODYyMTU4NDUyOTE5DA
DOH,"July 12, 2023",X-ray Result,PENDING,Employment abroad,04/07/2023 - 07/07/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NTEzMDU5NjIyODgM
PNP,"July 12, 2023",Police Clearance,PENDING,REFUND POLICE CLEARANCE,07/11/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0zMDA0OTc3NjYwNjUM
DPWH,"July 12, 2023",The total number of road construction involving 2 lane roads in 2022,PENDING,Research,01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtMDg5NDIxOTEwNTEyDA
LRTA,"July 12, 2023",A Study of the LRT-2 Working Passengers' Perceptions Towards Railway as a Major Mode of Transportati,PENDING,Research and Development,02/01/2022 - 06/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUxSVEEtMjY2MzExMzAxMTI2DA
MTRCB,"July 12, 2023",Request for TOR,PENDING,For employment,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEk1UUkNCLTQwOTI1Njg0MjkyNQw
NTC,"July 12, 2023",Online Games Scammed,PENDING,I want him to pay me back.,06/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0xMjU4MzcxMzQ3NzQM
NTC,"July 12, 2023","List of TV,fm and am Stations last december 2022",PENDING,Research,12/31/2022 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0zNDY5NzUzNDcxMzQM
DOE,"July 12, 2023",TOP EPC CONTRACTORS IN THE PHILIPPINES FOR HYDRO POWER PLANTS,PENDING,"Research, Work and Development",07/08/1913 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS0wNzEwNzQwMzU4OTUM
AMLCS,"July 12, 2023",AMLA CERTIFICATE of REGISTRATION,PENDING,Registration/ Accreditation of various Reality Company / Developers to sell subdivision and condomi,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkFNTENTLTYwNzQ3OTY2Mjc4Mww
BFP,"July 12, 2023",Cone Calorimeter Test (flammability test) on Polypropylene-Silica Composite,PENDING,Research/Thesis,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJGUC0zMTQ4NDgzNTIwNzYM
PAGCOR,"July 12, 2023",Cost Breakdown of New PAGCOR Logo,PENDING,Research and Development Accountability to People's Tax,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0NPUi02MjkzODAwNjA3ODEM
PNP,"July 12, 2023",The number of vehicular accident in Roxas Oriental Mindoro from 2022-2023,PENDING,For research study,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0yNDg0MzQxMDE1MzYM
DOJ,"July 12, 2023",Criminal Case Verification,PENDING,NBI Clearance,03/18/2019 - 03/18/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSi0yODU0MzI4NzEyOTkM
DTI,"July 12, 2023",The number of Sari Sari Stores in Metro Manila as of 2023,PENDING,For Research Study,12/31/2022 - 06/30/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS02OTkwOTIxNTE5MjMM
LRA,"July 12, 2023",Lot Plan Map,PENDING,We needed the Map because we are selling the properties and the buyers wants to see the Lot Plan.,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS01ODk1ODk3NjM0NjIM
MGB,"July 12, 2023",Hazard Maps of Bataan,PENDING,Reference,07/02/2023 - 07/11/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi02MTQzODY0NjUzMTYM
MGB,"July 12, 2023",HAZARD MAPS OF BATAAN,PENDING,Used as reference/supporting documents for projects located in the said Province.,07/02/2023 - 07/10/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE1HQi0wMjQ0NTgwMTE3MjUM
BIR,"July 12, 2023",ITR FORM 2316,PENDING,FOR VISA APPLICATION REQUIREMENT,01/01/2022 - 05/05/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi00MDIxMzI1ODcxNDYM
BIR,"July 12, 2023",BIR 12-99,PENDING,As Taxpayer guidance on assessment,09/01/1999 - 12/31/2017,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi03Mjg3NTczMTYyODkM
DOH,"July 12, 2023",Medical Record Retention and Disposal Policies and Procedures,PENDING,Research and Development,01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05NDU2MDMyMjUxOTAM
DSWD,"July 12, 2023",BURIAL ASSISTANCE,DENIED,Para po sa Funeral Service Fee ng aking kapatid,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURTV0QtMTA2OTY0MzEyMDA1DA
PRA,"July 12, 2023",Presidential Directive No. 2022-016,PENDING,To examine the directive of the moratorium on reclamation projects and to know the covered period,01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQS0xNjEwMTU3NDcyMDgM
LRA,"July 12, 2023",T-88461,PENDING,to retrieve my land title from RD-Caloocan,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS0wNDQ1OTEwMTM3NDEM
DA,"July 12, 2023","Implementing Guidelines for LWDs of OP AO No. 02, s. 2022 (One-Time Grant of Rice Assistance to..."")",PENDING,Policy Making and Implementation,12/16/2022 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTk4NTMyMjA2NTg4MAw
SEC,"July 12, 2023",Is Shari Shari investing site registered in SEC and BSP?,ACCEPTED,Planning to open an investment account here,06/01/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNFQy03NTAyNzI4NjA4MDIM
PSA,"July 12, 2023",Philsys Tracking Number,PENDING,I would like to make sure that my Philsys ID is on its way and not lost somewhere.,08/28/2020 - 02/28/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04MzQ0MTEyNDQ2NTYM
DepEd,"July 12, 2023",National Career Assesment Examination,SUCCESSFUL,Enrollment Requirements,12/12/2018 - 12/13/2018,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTExMTg2NjM1Nzg2Mgw
CHED,"July 12, 2023",Number of public and private Higher Education Institutions AY 2020-2021,PENDING,Research,01/01/2020 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtMjU1MzY1OTkzNDczDA
AMLCS,"July 12, 2023",CERTIFICATE OF REGISTRATION,PENDING,AMLA ACCREDITATION,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkFNTENTLTAxNTA2ODE1NTA5NAw
NBI,"July 12, 2023","""margareth rillo serial killer mamamatay vetum"" blackmagic curse orasyon blacklisted reported in NBI",PENDING,PNP Blotter Report for suspect margareth rillo employment banned permanent death in PH.,01/01/2017 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01MDc1NjQzNjcyNjYM
MMDA,"July 12, 2023",Request for CCTV footage of the Commonwealth Avenue with the view of the Motorcycle Lane,PENDING,Thesis,06/01/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU1NREEtMzk4MTM2NjU0MzMyDA
BIR,"July 12, 2023",Clarification of DST Payment on Amended Lease Contract,PENDING,Compliance on BIR Regulations,06/01/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi05OTA1Njc3ODEzNDYM
DENR EMB,"July 12, 2023",EIS Documentation of Navotas Coastal Bay Reclamation Project,PENDING,Academic research,01/01/2016 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJFTUItMDk3MjQ5ODY5MDUxDA
LTO,"July 12, 2023",number of registered vehicles in the Philippines,PENDING,Research,01/01/2019 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy0xMzE0MjA1NzAyNTQM
NTC,"July 12, 2023",STOLEN PHONE- REQUESTING TO BLOCK MY PHONE'S IMEI,PENDING,Block my phone because it was stolen from me,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy01Mjk3ODIyMzQwNzYM
LRA,"July 12, 2023",Certified Copy of Lot Plan,PENDING,Loan Purposes,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExSQS01NTMyOTEyODcxODgM
BLGF,"July 12, 2023",DOF-BLGF Opinion 06-02-1999,ACCEPTED,Attachment to a Letter addressed to BLGF,06/02/1999 - 06/02/1999,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJMR0YtNzQ3Njc3MDU2NDQ5DA
LTO,"July 12, 2023",Euro 4 implementation for trucks,PENDING,For research purposes,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy03MjA3MjI2MTgyMDcM
BLGF,"July 12, 2023",DOF-BLGF Opinion 04-17-2001,ACCEPTED,Attachment to a Letter addressed to BLGF,04/17/2001 - 04/17/2001,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJMR0YtMTMxOTk2MjQ0ODM3DA
DepEd,"July 12, 2023",request for highschool diploma,SUCCESSFUL,applying for job,07/12/2012 - 07/12/2016,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTAyNjM5MDA3MzIxNww
BLGF,"July 12, 2023",DOF-BLGF Opinion 11-18-2003 – concurred with DOF-BLGF Opinion 04-17-2001,ACCEPTED,Attachment to a Letter addressed to BLGF,11/18/2003 - 11/18/2003,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJMR0YtMzY2NzQyMTU1NTg0DA
DOJ,"July 12, 2023",Ponzi Scheme/Paluwagan Investment scam,PENDING,File Estafa for admin of Paluwagan in Tagum City through false pretense and misappropriation,01/09/2022 - 05/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSi03NTY1MzAxNzc4NzAM
NBI,"July 12, 2023",Ponzi Scheme/Paluwagan Investment scam,PENDING,File Estafa for admin of Paluwagan in Tagum City through false pretense and misappropriation,01/09/2022 - 05/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01NDk5NTc5NTc3MzMM
OCD,"July 12, 2023",Flood Casualties,PENDING,Research and development,01/01/2015 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9DRC00Nzc1MjY3MTM5MzMM
DBM,"July 12, 2023",REQUEST TO RELEASE HEALTH EMERGENCY ALLOWANCE (HEA),ACCEPTED,to be able to receive our HEA,01/01/2021 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERCTS02MDkwMjYzMDk0NzgM
NAMRIA,"July 12, 2023","Bathymetric map of San Jose de Buenavista, Antique",PENDING,"Research on the port of San Jose de Buenavista, Antique.",07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtNzg1MTI3OTkxMDMwDA
PAGASA,"July 12, 2023",RIDF for Vigan Station,ACCEPTED,Research,01/01/1900 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS0wMzMxNzQyNjkwMzQM
PNP,"July 12, 2023",Scammer Alert,ACCEPTED,Refund,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC05Mzk1MTM3NzgwNDUM
NTC,"July 12, 2023",REQUESTING FOR NEW SIM WITU THE SAME NUMBER,PENDING,To retrive my new sim but old number,06/11/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy02MTkyMjEyOTYzMDEM
BIR,"July 12, 2023",2316 for 2022,AWAITING CLARIFICATION,Loan Application,12/31/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi02NzE5NTIwNzkxODcM
NHA,"July 12, 2023",Pabahay ni PBBM,PENDING,Application for housing,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS00OTY2MjgyOTA1MDYM
NAMRIA,"July 12, 2023",Latest Digital Elevation Model of the philippines (DEM),PENDING,Masters Thesis,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyJAsSB0NvbnRlbnQiF0RFTlJOQU1SSUEtODE3NTQ2OTY1MTk3DA
PCSO,"July 12, 2023",BURIAL ASSISTANCE,REFERRED,Para po sa Funeral Service Fee ng aking kapatid,07/12/2023 - 07/12/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tODQwNzAzOTcxOTU0DA
PSA,"July 12, 2023",CALABARZON CHILDREN POPULATION,PENDING,THESIS,01/01/2017 - 07/08/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS03ODQzMTAwNTM0MDkM
ERC,"July 12, 2023",2022 System Loss for Philippine Distribution Utilities (Private and EC),ACCEPTED,Research,01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEVSQy0wNzg0MjEyMzc4ODgM
