agency,date,title,status,purpose,period_covered,link
PNP,"March 19, 2023",Crime statistics of Mansalay for CY 2022,PENDING,Research and studies,01/30/2022 - 12/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0zMjU5NzkwNzA5NTUM
DICT,"March 19, 2023",Social Media Use and Internet Data Per Municipality in the Philippines in 2016 and 2022,PENDING,Academic research/thesis,01/01/2016 - 01/01/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJQ1QtNjM0MjI1NTMyMzIzDA
DA,"March 19, 2023",Number of Landless Farmers in the Municipality of La Castellana Negros Occidentsl,PENDING,Research and Development,01/01/2020 - 01/01/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTIxOTM3MTUwNzk0OQw
PSA,"March 19, 2023",LGBT Population in the Philippines,PENDING,Undergrad Thesis,03/19/2017 - 03/19/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wNDM0OTMyOTc1MDUM
NBI,"March 19, 2023",Unauthorized Deduction/Purchase Online Banking,PENDING,Filing a Complaint for Fraudulent Transactions Online Banking,03/18/2023 - 03/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS02NjYwODA4MDU5NzIM
OVP,"March 19, 2023",Pag ibig housing loan,PENDING,Sana po matulungan nyo ako VP Sara,02/05/2009 - 03/17/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9WUC03MjM1NTk2ODQ1ODgM
DOTr,"March 19, 2023",LRT-2 Extension Soil Testing Results,PENDING,CAPSTONE DESIGN PROJECT,01/01/2000 - 02/21/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItMDg3NDE2NDAyNTM5DA
HDMF,"March 19, 2023",Pag ibig housing loan,PENDING,Nais ko pang malaman bakit po sobra amg laki ng tubo,02/05/2009 - 03/17/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUhETUYtNjc4MTk3ODM3NDk5DA
PNP,"March 19, 2023",margareth rillo convicted as serial killer permanently banned real-time blacklisted blackout in PH.,PENDING,PNP Blotter Report for suspect margareth rillo employment banned suffering in PH companies.,01/01/2018 - 03/19/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC0xODYyNjgwMDY4MjMM
VSU,"March 18, 2023",guidebook fluid machinery,PENDING,for classroom discussion,03/18/2023 - 03/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFZTVS02OTQwNzY2NDI3MzcM
PDEA,"March 18, 2023",Drug Cases,PENDING,Architectural Thesis,03/18/2023 - 03/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBERUEtMzQ5MjM0NzA1NjgwDA
